epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
191,144,105,5,11,0,4,----,----,000,1,1,0,1478,1478
191,144,106,5,11,0,4,----,----,000,1,1,0,1478,1478
152,144,1023,10,11,0,2,--,--,000,5,2,3,2950,1180
160,145,1023,9,11,0,2,--,--,000,6,2,4,3540,1180
161,145,1023,9,11,0,2,--,--,000,1,1,0,590,590
151,143,24,10,11,0,2,--,--,000,2,2,0,2956,2956
151,143,25,10,11,0,2,--,--,000,2,2,0,2956,2956
151,143,26,10,11,0,2,--,--,000,2,2,0,2956,2956
153,145,1023,10,11,0,2,--,--,000,1,1,0,590,590
151,144,27,10,11,0,2,--,--,000,2,2,0,2956,2956
151,144,28,10,11,0,2,--,--,000,2,2,0,2956,2956
151,144,29,10,11,0,2,--,--,000,2,2,0,2956,2956
151,144,30,10,11,0,2,--,--,000,2,2,0,2956,2956
151,144,31,10,11,0,2,--,--,000,2,2,0,2956,2956
151,144,32,10,11,0,2,--,--,000,2,2,0,2956,2956
151,144,33,10,11,0,2,--,--,000,2,2,0,2956,2956
160,144,172,9,11,0,2,--,--,000,1,1,0,1478,1478
160,144,173,9,11,0,2,--,--,000,1,1,0,1478,1478
160,144,174,9,11,0,2,--,--,000,1,1,0,1478,1478
160,144,175,9,11,0,2,--,--,000,1,1,0,1478,1478
160,144,176,9,11,0,2,--,--,000,1,1,0,1478,1478
176,145,133,7,11,0,3,---,---,000,2,2,0,2956,2956
176,145,134,7,11,0,3,---,---,000,2,2,0,2956,2956
176,144,135,7,11,0,3,---,---,000,1,1,0,1478,1478
160,144,177,9,11,0,2,--,--,000,2,2,0,2956,2956
160,144,178,9,11,0,2,--,--,000,2,2,0,2956,2956
160,144,179,9,11,0,2,--,--,000,2,2,0,2956,2956
191,144,103,5,11,0,4,----,----,000,2,2,0,2956,2956
191,144,104,5,11,0,4,----,----,000,2,2,0,2956,2956
177,146,1023,7,11,0,3,---,---,000,4,2,2,2360,1180
153,145,24,10,11,0,2,--,--,000,1,1,0,1478,1478
153,145,25,10,11,0,2,--,--,000,1,1,0,1478,1478
153,145,26,10,11,0,2,--,--,000,1,1,0,1478,1478
153,145,27,10,11,0,2,--,--,000,1,1,0,1478,1478
192,144,105,5,11,0,4,----,----,000,1,1,0,1478,1478
153,145,28,10,11,0,2,--,--,000,1,1,0,1478,1478
155,147,1023,10,11,0,2,--,--,000,3,1,2,1770,590
153,146,29,10,11,0,2,--,--,000,1,1,0,1478,1478
153,146,30,10,11,0,2,--,--,000,1,1,0,1478,1478
153,146,31,10,11,0,2,--,--,000,1,1,0,1478,1478
153,146,32,10,11,0,2,--,--,000,1,1,0,1478,1478
153,146,33,10,11,0,2,--,--,000,1,1,0,1478,1478
163,148,1023,9,11,0,2,--,--,000,3,3,0,1770,1770
192,144,106,5,11,0,4,----,----,000,1,1,0,1478,1478
192,145,107,5,11,0,4,c---,----,000,1,1,0,1478,1478
191,144,108,5,11,0,4,----,----,000,1,1,0,1478,1478
191,144,109,5,11,0,4,----,----,000,1,1,0,1478,1478
162,146,172,9,11,0,2,--,--,000,1,1,0,1478,1478
162,146,173,9,11,0,2,--,--,000,1,1,0,1478,1478
162,146,174,9,11,0,2,--,--,000,1,1,0,1478,1478
155,148,1023,10,11,0,2,--,--,000,5,1,4,2950,590
185,148,1023,6,11,0,4,cc--,----,000,3,1,2,1770,590
162,146,175,9,11,0,2,--,--,000,1,1,0,1478,1478
200,145,92,4,11,0,5,-c---,-----,000,1,1,0,1478,1478
162,146,176,9,11,0,2,--,--,000,1,1,0,1478,1478
178,147,133,7,11,0,3,---,---,000,1,1,0,1478,1478
224,146,1,1,11,0,6,---c--,------,000,1,1,0,1478,1478
224,146,2,1,11,0,6,---c--,------,000,1,1,0,1478,1478
178,147,134,7,11,0,3,---,---,000,1,1,0,1478,1478
162,147,177,9,11,0,2,--,--,000,1,1,0,1478,1478
162,147,178,9,11,0,2,--,--,000,1,1,0,1478,1478
162,147,179,9,11,0,2,--,--,000,1,1,0,1478,1478
