epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
196,188,1023,3,4,0,3,---,---,000,2,2,0,1180,1180
213,189,1,1,4,0,3,---,---,000,2,2,0,2956,2956
198,190,1023,3,4,0,3,---,---,000,1,1,0,590,590
215,191,1,1,4,0,3,---,---,000,1,1,0,1478,1478
200,192,1023,3,4,0,3,---,---,000,1,1,0,590,590
217,193,1,1,4,0,3,---,---,000,1,1,0,1478,1478
202,194,1023,3,4,0,3,---,---,000,1,1,0,590,590
219,195,1,1,4,0,3,---,---,000,1,1,0,1478,1478
220,196,1,1,4,0,3,---,---,000,1,1,0,1478,1478
222,198,1,1,4,0,3,---,---,000,1,1,0,1478,1478
224,200,1,1,4,0,3,---,---,000,1,1,0,1478,1478
203,195,1023,3,4,0,3,---,---,000,1,1,0,590,590
398,373,1023,1,4,0,3,---,---,000,3,1,2,294,98
390,374,1023,2,4,0,2,--,--,000,3,1,2,294,98
383,375,1023,3,4,0,3,---,---,000,3,1,2,294,98
399,375,1023,1,4,0,3,---,---,000,2,1,1,196,98
391,375,1023,2,4,0,2,--,--,000,4,1,3,392,98
383,375,1023,3,4,0,3,---,---,000,11,1,10,1078,98
367,375,1023,5,4,0,2,--,--,000,2,1,1,196,98
359,375,1023,6,4,0,3,---,---,000,2,1,1,196,98
351,375,1023,7,4,0,3,---,---,000,2,1,1,196,98
343,375,1023,8,4,0,4,----,----,000,2,1,1,196,98
335,375,1023,9,4,0,5,-----,-----,000,2,1,1,196,98
327,375,1023,10,4,0,4,----,----,000,2,1,1,196,98
319,375,1023,11,4,0,5,-----,-----,000,2,1,1,196,98
368,376,1023,5,4,0,2,--,--,000,3,1,2,294,98
360,376,1023,6,4,0,3,---,---,000,5,1,4,490,98
353,377,1023,7,4,0,3,---,---,000,3,1,2,294,98
345,377,1023,8,4,0,4,----,----,000,5,1,4,490,98
338,378,1023,9,4,0,5,-----,-----,000,3,1,2,294,98
330,378,1023,10,4,0,4,----,----,000,5,1,4,490,98
