epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
173,214,1,6,1,0,3,---,---,000,2,2,0,2956,2956
175,216,1,6,1,0,3,---,---,000,1,1,0,1478,1478
177,217,1,6,1,0,3,---,---,000,1,1,0,1478,1478
179,219,1,6,1,0,3,---,---,000,1,1,0,1478,1478
181,221,1,6,1,0,3,---,---,000,1,1,0,1478,1478
182,223,1,6,1,0,3,---,---,000,1,1,0,1478,1478
184,225,1,6,1,0,3,---,---,000,1,1,0,1478,1478
389,398,1023,2,1,0,2,--,--,000,1,1,0,98,98
381,398,1023,3,1,0,2,--,--,000,1,1,0,98,98
373,398,1023,4,1,0,3,---,---,000,1,1,0,98,98
366,398,1023,5,1,0,4,----,----,000,1,1,0,98,98
358,398,1023,6,1,0,3,---,---,000,1,1,0,98,98
350,398,1023,7,1,0,5,-----,-----,000,1,1,0,98,98
342,398,1023,8,1,0,4,----,----,000,1,1,0,98,98
334,398,1023,9,1,0,5,-----,-----,000,1,1,0,98,98
326,398,1023,10,1,0,6,------,------,000,1,1,0,98,98
318,398,1023,11,1,0,6,------,------,000,1,1,0,98,98
390,398,1023,2,1,0,2,--,--,000,1,1,0,98,98
383,399,1023,3,1,0,2,--,--,000,1,1,0,98,98
375,399,1023,4,1,0,3,---,---,000,2,1,1,196,98
368,400,1023,5,1,0,4,----,----,000,1,1,0,98,98
360,400,1023,6,1,0,3,---,---,000,2,1,1,196,98
353,401,1023,7,1,0,5,-----,-----,000,1,1,0,98,98
345,401,1023,8,1,0,4,----,----,000,2,1,1,196,98
338,402,1023,9,1,0,5,-----,-----,000,1,1,0,98,98
330,402,1023,10,1,0,6,------,------,000,2,1,1,196,98
