epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
152,144,1023,10,11,0,2,--,--,000,1,1,0,590,590
176,144,1023,7,11,0,3,---,---,000,2,2,0,1180,1180
152,144,1023,10,11,0,2,--,--,000,2,1,1,1180,590
168,144,1023,8,11,0,3,---,---,000,2,2,0,1180,1180
160,144,1023,9,11,0,2,--,--,000,1,1,0,590,590
176,144,1023,7,11,0,3,---,---,000,4,2,2,2360,1180
160,144,1023,9,11,0,2,--,--,000,2,1,1,1180,590
152,144,1023,10,11,0,2,--,--,000,3,1,2,1770,590
184,144,1023,6,11,0,4,----,----,000,1,1,0,590,590
160,144,1023,9,11,0,2,--,--,000,3,1,2,1770,590
192,144,1023,5,11,0,4,----,----,000,1,1,0,590,590
184,144,1023,6,11,0,4,----,----,000,2,1,1,1180,590
152,144,1023,10,11,0,2,--,--,000,4,1,3,2360,590
184,144,1023,6,11,0,4,----,----,000,3,1,2,1770,590
200,144,1023,4,11,0,5,-----,-----,000,1,1,0,590,590
168,144,1023,8,11,0,3,---,---,000,3,1,2,1770,590
192,144,1023,5,11,0,4,----,----,000,2,1,1,1180,590
160,144,1023,9,11,0,2,--,--,000,4,1,3,2360,590
152,144,1023,10,11,0,2,--,--,000,5,1,4,2950,590
208,144,1023,3,11,0,5,-----,-----,000,1,1,0,590,590
184,144,1023,6,11,0,4,----,----,000,4,1,3,2360,590
208,144,1023,3,11,0,5,-----,-----,000,2,1,1,1180,590
216,144,1023,2,11,0,6,------,------,000,1,1,0,590,590
160,144,1023,9,11,0,2,-c,--,000,5,1,4,2950,590
192,144,1023,5,11,0,4,---c,----,000,3,1,2,1770,590
216,144,1023,2,11,0,6,-----c,------,000,2,1,1,1180,590
152,144,1023,10,11,0,2,-c,--,000,6,1,5,3540,590
224,144,1023,1,11,0,6,-----c,------,000,3,3,0,1770,1770
184,144,1023,6,11,0,4,---c,----,000,5,1,4,2950,590
216,144,1023,2,11,0,6,-----c,------,000,3,1,2,1770,590
184,144,1023,6,11,0,4,---c,----,000,6,1,5,3540,590
224,144,1023,1,11,0,6,-----c,------,000,4,1,3,2360,590
200,144,1023,4,11,0,5,----c,-----,000,2,1,1,1180,590
160,144,1023,9,11,0,2,--,--,000,7,1,6,4130,590
168,145,1023,8,11,0,3,---,---,000,6,2,4,3540,1180
176,146,163,7,11,0,3,---,---,000,1,1,0,1478,1478
176,146,164,7,11,0,3,---,---,000,1,1,0,1478,1478
176,146,166,7,11,0,3,---,---,000,1,1,0,1478,1478
176,146,167,7,11,0,3,---,---,000,1,1,0,1478,1478
176,146,168,7,11,0,3,---,---,000,1,1,0,1478,1478
200,146,1023,4,11,0,5,-----,-----,000,5,1,4,2950,590
152,145,27,10,11,0,2,--,--,000,2,2,0,2956,2956
160,145,200,9,11,0,2,--,--,000,2,2,0,2956,2956
160,145,201,9,11,0,2,--,--,000,2,2,0,2956,2956
152,145,28,10,11,0,2,--,--,000,2,2,0,2956,2956
