epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
192,185,70,5,6,0,2,--,--,000,1,1,0,1478,1478
209,186,1023,3,6,0,2,cc,--,000,8,4,4,4720,2360
193,186,1023,5,6,0,2,-c,--,000,5,2,3,2950,1180
161,186,1023,9,6,0,3,--c,---,000,3,1,2,1770,590
217,186,1023,2,6,0,3,-cc,---,000,4,1,3,2360,590
225,186,1023,1,6,0,3,-cc,---,000,9,1,8,5310,590
200,186,61,4,6,0,3,--c,---,000,1,1,0,1478,1478
168,184,124,8,6,0,2,--,--,000,2,2,0,2956,2956
176,186,105,7,6,0,3,--c,---,000,1,1,0,1478,1478
176,186,106,7,6,0,3,--c,---,000,1,1,0,1478,1478
168,184,125,8,6,0,2,--,--,000,1,1,0,1478,1478
168,184,126,8,6,0,2,--,--,000,2,2,0,2956,2956
216,185,16,2,6,0,3,---,---,000,2,2,0,2956,2956
208,184,39,3,6,0,2,--,--,000,1,1,0,1478,1478
168,185,127,8,6,0,2,--,--,000,2,2,0,2956,2956
216,184,17,2,6,0,3,---,---,000,1,1,0,1478,1478
168,185,128,8,6,0,2,--,--,000,2,2,0,2956,2956
168,185,129,8,6,0,2,-c,--,000,2,2,0,2956,2956
168,185,130,8,6,0,2,-c,--,000,2,2,0,2956,2956
208,184,40,3,6,0,2,--,--,000,1,1,0,1478,1478
168,184,131,8,6,0,2,--,--,000,1,1,0,1478,1478
192,185,69,5,6,0,2,--,--,000,1,1,0,1478,1478
193,186,70,5,6,0,2,-c,--,000,1,1,0,1478,1478
216,185,18,2,6,0,3,--c,---,000,2,2,0,2956,2956
192,185,71,5,6,0,2,--,--,000,1,1,0,1478,1478
160,185,143,9,6,0,3,---,---,000,1,1,0,1478,1478
192,185,72,5,6,0,2,--,--,000,1,1,0,1478,1478
160,186,144,9,6,0,3,--c,---,000,2,2,0,2956,2956
192,185,73,5,6,0,2,--,--,000,1,1,0,1478,1478
192,185,74,5,6,0,2,--,--,000,1,1,0,1478,1478
160,186,145,9,6,0,3,--c,---,000,2,2,0,2956,2956
