epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
158,166,1023,8,7,0,2,--,--,000,3,1,2,1770,590
150,166,1023,9,7,0,3,---,---,000,2,2,0,1180,1180
182,166,1023,5,7,0,2,--,--,000,2,1,1,1180,590
134,166,1023,11,7,0,3,---,---,000,2,1,1,1180,590
174,166,1023,6,7,0,3,---,---,000,2,2,0,1180,1180
150,166,1023,9,7,0,3,---,---,000,3,1,2,1770,590
158,166,1023,8,7,0,2,--,--,000,11,2,9,6490,1180
174,166,1023,6,7,0,3,---,---,000,5,1,4,2950,590
150,166,16,9,7,0,3,---,---,000,2,2,0,2956,2956
214,166,1023,1,7,0,5,-----,-----,000,6,2,4,3540,1180
150,166,17,9,7,0,3,---,---,000,2,2,0,2956,2956
142,166,18,10,7,0,2,--,--,000,2,2,0,2956,2956
183,168,1023,5,7,0,2,--,--,000,1,1,0,590,590
173,166,7,6,7,0,3,---,---,000,2,2,0,2956,2956
160,168,1023,8,7,0,2,--,--,000,2,2,0,1180,1180
152,168,1023,9,7,0,3,---,---,000,1,1,0,590,590
136,168,1023,11,7,0,3,---,---,000,1,1,0,590,590
152,168,1023,9,7,0,3,---,---,000,2,1,1,1180,590
198,166,5,3,7,0,4,----,----,000,2,2,0,2956,2956
160,168,1023,8,7,0,2,--,--,000,3,1,2,1770,590
214,166,1,1,7,0,5,-----,-----,000,2,2,0,2956,2956
176,168,1023,6,7,0,3,---,---,000,6,2,4,3540,1180
158,166,13,8,7,0,2,--,--,000,2,2,0,2956,2956
175,168,7,6,7,0,3,---,---,000,1,1,0,1478,1478
151,168,16,9,7,0,3,---,---,000,1,1,0,1478,1478
152,168,17,9,7,0,3,---,---,000,1,1,0,1478,1478
144,168,18,10,7,0,2,--,--,000,1,1,0,1478,1478
216,168,1023,1,7,0,5,-----,-----,000,6,3,3,3540,1770
153,169,1023,9,7,0,3,---,---,000,1,1,0,590,590
200,168,5,3,7,0,4,----,----,000,1,1,0,1478,1478
137,170,1023,11,7,0,3,---,---,000,1,1,0,590,590
