epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
180,164,1023,5,7,0,2,--,--,000,6,2,4,3540,1180
140,164,3,10,7,0,2,--,--,000,2,2,0,2956,2956
172,164,1023,6,7,0,3,---,---,000,4,2,2,2360,1180
182,166,1023,5,7,0,2,--,--,000,3,1,2,1770,590
142,166,3,10,7,0,2,--,--,000,1,1,0,1478,1478
174,166,1023,6,7,0,3,---,---,000,2,1,1,1180,590
184,168,1023,5,7,0,2,--,--,000,3,1,2,1770,590
144,168,3,10,7,0,2,--,--,000,1,1,0,1478,1478
176,168,1023,6,7,0,3,---,---,000,2,1,1,1180,590
186,170,1023,5,7,0,2,--,--,000,3,1,2,1770,590
146,170,3,10,7,0,2,--,--,000,1,1,0,1478,1478
178,170,1023,6,7,0,3,---,---,000,2,1,1,1180,590
188,172,1023,5,7,0,2,--,--,000,1,1,0,590,590
147,171,3,10,7,0,2,--,--,000,1,1,0,1478,1478
149,173,3,10,7,0,2,--,--,000,1,1,0,1478,1478
151,175,3,10,7,0,2,--,--,000,1,1,0,1478,1478
180,172,1023,6,7,0,3,---,---,000,2,1,1,1180,590
397,349,1023,1,7,0,5,-----,-----,000,6,1,5,588,98
390,350,1023,2,7,0,4,----,----,000,6,1,5,588,98
382,350,1023,3,7,0,4,----,----,000,7,1,6,686,98
375,351,1023,4,7,0,3,---,---,000,5,1,4,490,98
367,351,1023,5,7,0,2,--,--,000,7,1,6,686,98
360,352,1023,6,7,0,3,---,---,000,5,1,4,490,98
400,352,1023,1,7,0,5,-----,-----,000,2,1,1,196,98
392,352,1023,2,7,0,4,----,----,000,2,1,1,196,98
384,352,1023,3,7,0,4,----,----,000,2,1,1,196,98
376,352,1023,4,7,0,3,---,---,000,2,1,1,196,98
368,352,1023,5,7,0,2,--,--,000,2,1,1,196,98
360,352,1023,6,7,0,3,---,---,000,10,1,9,980,98
344,352,1023,8,7,0,2,--,--,000,2,1,1,196,98
336,352,1023,9,7,0,3,---,---,000,2,1,1,196,98
328,352,1023,10,7,0,2,--,--,000,2,1,1,196,98
320,352,1023,11,7,0,3,---,---,000,2,1,1,196,98
345,353,1023,8,7,0,2,--,--,000,7,1,6,686,98
337,353,1023,9,7,0,3,---,---,000,8,1,7,784,98
330,354,1023,10,7,0,2,--,--,000,7,1,6,686,98
