epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
161,154,1023,9,10,0,3,--c,---,000,3,1,2,1770,590
145,154,1023,11,10,0,2,-c,--,000,2,1,1,1180,590
161,154,1023,9,10,0,3,--c,---,000,6,3,3,3540,1770
160,154,164,9,10,0,3,--c,---,000,2,2,0,2956,2956
160,154,165,9,10,0,3,--c,---,000,2,2,0,2956,2956
160,152,166,9,10,0,3,---,---,000,1,1,0,1478,1478
160,154,167,9,10,0,3,--c,---,000,2,2,0,2956,2956
144,152,179,11,10,0,2,--,--,000,1,1,0,1478,1478
144,154,180,11,10,0,2,-c,--,000,2,2,0,2956,2956
144,152,181,11,10,0,2,--,--,000,1,1,0,1478,1478
144,153,182,11,10,0,2,--,--,000,1,1,0,1478,1478
144,153,183,11,10,0,2,--,--,000,1,1,0,1478,1478
144,154,185,11,10,0,2,-c,--,000,2,2,0,2956,2956
144,154,187,11,10,0,2,-c,--,000,2,2,0,2956,2956
160,154,168,9,10,0,3,--c,---,000,2,2,0,2956,2956
160,153,169,9,10,0,3,---,---,000,1,1,0,1478,1478
160,153,170,9,10,0,3,--c,---,000,1,1,0,1478,1478
160,154,171,9,10,0,3,--c,---,000,1,1,0,1478,1478
160,154,172,9,10,0,3,--c,---,000,1,1,0,1478,1478
160,154,173,9,10,0,3,--c,---,000,1,1,0,1478,1478
176,152,122,7,10,0,2,--,--,000,2,2,0,2956,2956
176,152,123,7,10,0,2,--,--,000,1,1,0,1478,1478
176,152,124,7,10,0,2,--,--,000,2,2,0,2956,2956
176,152,125,7,10,0,2,--,--,000,1,1,0,1478,1478
176,153,126,7,10,0,2,--,--,000,2,2,0,2956,2956
176,153,127,7,10,0,2,--,--,000,2,2,0,2956,2956
176,152,128,7,10,0,2,--,--,000,1,1,0,1478,1478
176,153,129,7,10,0,2,--,--,000,2,2,0,2956,2956
176,152,130,7,10,0,2,--,--,000,1,1,0,1478,1478
224,155,3,1,10,0,6,---cc-,------,000,1,1,0,1478,1478
224,155,4,1,10,0,6,---cc-,------,000,1,1,0,1478,1478
224,155,7,1,10,0,6,---cc-,------,000,1,1,0,1478,1478
146,154,1023,11,10,0,2,-c,--,000,3,2,1,1770,1180
163,155,1023,9,10,0,3,---,---,000,5,2,3,2950,1180
226,155,1023,1,10,0,6,---cc-,------,000,3,1,2,1770,590
194,155,1023,5,10,0,3,cc-,---,000,2,1,1,1180,590
200,152,68,4,10,0,4,----,----,000,1,1,0,1478,1478
202,155,1023,4,10,0,4,-cc-,----,000,3,1,2,1770,590
200,152,69,4,10,0,4,----,----,000,1,1,0,1478,1478
162,154,164,9,10,0,3,--c,---,000,1,1,0,1478,1478
162,154,165,9,10,0,3,---,---,000,1,1,0,1478,1478
178,155,122,7,10,0,2,c-,--,000,1,1,0,1478,1478
178,155,123,7,10,0,2,c-,--,000,1,1,0,1478,1478
162,154,166,9,10,0,3,---,---,000,1,1,0,1478,1478
168,153,142,8,10,0,3,---,---,000,1,1,0,1478,1478
178,155,124,7,10,0,2,c-,--,000,1,1,0,1478,1478
146,154,179,11,10,0,2,--,--,000,1,1,0,1478,1478
200,153,70,4,10,0,4,----,----,000,1,1,0,1478,1478
178,155,125,7,10,0,2,c-,--,000,1,1,0,1478,1478
168,153,143,8,10,0,3,---,---,000,1,1,0,1478,1478
146,154,180,11,10,0,2,--,--,000,1,1,0,1478,1478
146,154,181,11,10,0,2,--,--,000,1,1,0,1478,1478
192,153,88,5,10,0,3,--c,---,000,1,1,0,1478,1478
146,154,182,11,10,0,2,--,--,000,1,1,0,1478,1478
178,155,126,7,10,0,2,c-,--,000,1,1,0,1478,1478
178,155,127,7,10,0,2,c-,--,000,1,1,0,1478,1478
146,154,183,11,10,0,2,--,--,000,1,1,0,1478,1478
192,153,89,5,10,0,3,--c,---,000,1,1,0,1478,1478
200,153,71,4,10,0,4,-c--,----,000,1,1,0,1478,1478
178,155,128,7,10,0,2,c-,--,000,1,1,0,1478,1478
200,154,72,4,10,0,4,-ccc,----,000,2,2,0,2956,2956
162,154,167,9,10,0,3,---,---,000,1,1,0,1478,1478
146,155,184,11,10,0,2,--,--,000,1,1,0,1478,1478
146,155,185,11,10,0,2,--,--,000,1,1,0,1478,1478
146,155,186,11,10,0,2,--,--,000,1,1,0,1478,1478
146,155,187,11,10,0,2,--,--,000,1,1,0,1478,1478
178,155,129,7,10,0,2,c-,--,000,1,1,0,1478,1478
162,155,168,9,10,0,3,---,---,000,1,1,0,1478,1478
178,155,130,7,10,0,2,c-,--,000,1,1,0,1478,1478
200,154,73,4,10,0,4,-ccc,----,000,2,2,0,2956,2956
162,155,169,9,10,0,3,---,---,000,1,1,0,1478,1478
192,154,91,5,10,0,3,-cc,---,000,1,1,0,1478,1478
192,154,92,5,10,0,3,-cc,---,000,1,1,0,1478,1478
162,155,170,9,10,0,3,---,---,000,1,1,0,1478,1478
192,154,93,5,10,0,3,-cc,---,000,1,1,0,1478,1478
162,155,171,9,10,0,3,---,---,000,1,1,0,1478,1478
162,155,172,9,10,0,3,---,---,000,1,1,0,1478,1478
162,155,173,9,10,0,3,---,---,000,1,1,0,1478,1478
216,154,31,2,10,0,5,---c-,-----,000,2,2,0,2956,2956
216,154,32,2,10,0,5,---c-,-----,000,2,2,0,2956,2956
168,154,144,8,10,0,3,-c-,---,000,2,2,0,2956,2956
