# IntSight report packet log for interface s7-eth2.
[ 181=> 165: 4] (5 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 174=> 166: 7] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 150=> 166:13] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 150=> 166:14] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 183=> 167: 4] (5 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 159=> 167:10] (8 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 143=> 167:15] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 159=> 167:11] (8 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 143=> 167:16] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 208=> 167: 1] (2 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 208=> 168:1023] (2 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0003=>0001(002) bits=00014160=>00004720
[ 185=> 169:1023] (5 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0004=>0001(003) bits=00018880=>00004720
[ 177=> 169:1023] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0005=>0001(004) bits=00023600=>00004720
[ 202=> 169:1023] (3 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0003=>0001(002) bits=00014160=>00004720
[ 153=> 169:1023] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00004720=>00004720
[ 145=> 169:1023] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0006=>0001(005) bits=00028320=>00004720
[ 210=> 170:1023] (2 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0002=>0001(001) bits=00009440=>00004720
[ 145=> 170:1023] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0007=>0001(006) bits=00033040=>00004720
[ 137=> 170:1023] (11 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0003=>0001(002) bits=00014160=>00004720
[ 176=> 168: 6] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 176=> 168: 7] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 152=> 168:13] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 152=> 168:14] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 185=> 169: 4] (5 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 161=> 169:10] (8 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 145=> 169:15] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 161=> 169:11] (8 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 145=> 169:16] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 210=> 169: 1] (2 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 177=> 170:1023] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0006=>0001(005) bits=00028320=>00004720
[ 187=> 171:1023] (5 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0004=>0001(003) bits=00018880=>00004720
[ 155=> 171:1023] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00004720=>00004720
[ 179=> 171:1023] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0005=>0001(004) bits=00023600=>00004720
[ 203=> 171:1023] (3 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0004=>0001(003) bits=00018880=>00004720
[ 147=> 171:1023] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0005=>0002(003) bits=00023600=>00009440
[ 179=> 171:1023] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0006=>0001(005) bits=00028320=>00004720
[ 139=> 171:1023] (11 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0003=>0001(002) bits=00014160=>00004720
[ 178=> 170: 6] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 178=> 170: 7] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 154=> 170:13] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 154=> 170:14] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 187=> 171: 4] (5 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 163=> 171:10] (8 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 147=> 171:15] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 147=> 171:16] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 163=> 171:11] (8 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 211=> 171: 1] (2 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 212=> 171:1023] (2 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0003=>0001(002) bits=00014160=>00004720
[ 189=> 173:1023] (5 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0004=>0001(003) bits=00018880=>00004720
[ 205=> 173:1023] (3 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0004=>0001(003) bits=00018880=>00004720
[ 157=> 173:1023] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00004720=>00004720
[ 141=> 173:1023] (11 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0003=>0001(002) bits=00014160=>00004720
[ 179=> 171: 6] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 179=> 171: 7] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 156=> 172:13] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 156=> 172:14] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 189=> 173: 4] (5 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 165=> 173:10] (8 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 149=> 173:15] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 149=> 173:16] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 165=> 173:11] (8 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 213=> 173: 1] (2 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 213=> 173:1023] (2 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0002=>0001(001) bits=00009440=>00004720
[ 191=> 175:1023] (5 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0002=>0001(001) bits=00009440=>00004720
[ 159=> 175:1023] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00004720=>00004720
[ 215=> 175:1023] (2 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0001=>0001(000) bits=00004720=>00004720
[ 143=> 175:1023] (11 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00004720=>00004720
[ 181=> 173: 6] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 181=> 173: 7] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 157=> 173:13] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 157=> 173:14] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 190=> 174: 4] (5 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 166=> 174:10] (8 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 150=> 174:15] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 166=> 174:11] (8 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 150=> 174:16] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 215=> 175: 1] (2 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 207=> 175:1023] (3 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0003=>0001(002) bits=00014160=>00004720
[ 160=> 176:1023] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00004720=>00004720
[ 217=> 176:1023] (2 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0001=>0001(000) bits=00004720=>00004720
[ 209=> 177:1023] (3 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0001=>0001(000) bits=00004720=>00004720
[ 183=> 175: 6] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 183=> 175: 7] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 159=> 175:13] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 159=> 175:14] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 192=> 176: 4] (5 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 168=> 176:10] (8 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 152=> 176:15] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 152=> 176:16] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 168=> 176:11] (8 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 217=> 176: 1] (2 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 185=> 177: 6] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 185=> 177: 7] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 161=> 177:13] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 161=> 177:14] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 145=> 177:1023] (11 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00004720=>00004720
[ 399=> 351:1023] (1 => 7, p=0, len=5, cps=-----, sps=-----) hd=000 pkts=0006=>0001(005) bits=00004704=>00000784
[ 391=> 351:1023] (2 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0007=>0001(006) bits=00005488=>00000784
[ 384=> 352:1023] (3 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0006=>0001(005) bits=00004704=>00000784
[ 376=> 352:1023] (4 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0007=>0001(006) bits=00005488=>00000784
[ 369=> 353:1023] (5 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0006=>0001(005) bits=00004704=>00000784
[ 361=> 353:1023] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0007=>0001(006) bits=00005488=>00000784
[ 402=> 353:1023] (1 => 7, p=0, len=5, cps=-----, sps=-----) hd=000 pkts=0001=>0001(000) bits=00000784=>00000784
[ 394=> 354:1023] (2 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0001=>0001(000) bits=00000784=>00000784
[ 386=> 354:1023] (3 => 7, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0001=>0001(000) bits=00000784=>00000784
[ 378=> 354:1023] (4 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00000784=>00000784
[ 370=> 354:1023] (5 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00000784=>00000784
[ 362=> 354:1023] (6 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00000784=>00000784
[ 346=> 354:1023] (8 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00000784=>00000784
[ 338=> 354:1023] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00000784=>00000784
[ 330=> 354:1023] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00000784=>00000784
[ 322=> 354:1023] (11 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00000784=>00000784
[ 346=> 354:1023] (8 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0008=>0001(007) bits=00006272=>00000784
[ 339=> 355:1023] (9 => 7, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0005=>0001(004) bits=00003920=>00000784
[ 331=> 355:1023] (10 => 7, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0008=>0001(007) bits=00006272=>00000784
