epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
149,158,1023,9,8,0,2,--,--,000,3,1,2,1770,590
165,158,1023,7,8,0,2,--,--,000,1,1,0,590,590
166,158,1023,7,8,0,2,--,--,000,1,1,0,590,590
134,158,1023,11,8,0,3,---,---,000,8,1,7,4720,590
150,158,1023,9,8,0,2,--,--,000,7,4,3,4130,2360
134,158,1023,11,8,0,3,---,---,000,11,1,10,6490,590
174,158,1023,6,8,0,2,--,--,000,6,3,3,3540,1770
181,157,5,5,8,0,3,---,---,000,2,2,0,2956,2956
165,158,11,7,8,0,2,--,--,000,2,2,0,2956,2956
149,158,20,9,8,0,2,--,--,000,2,2,0,2956,2956
165,158,12,7,8,0,2,--,--,000,2,2,0,2956,2956
165,158,13,7,8,0,2,--,--,000,2,2,0,2956,2956
133,158,22,11,8,0,3,---,---,000,2,2,0,2956,2956
190,158,1023,4,8,0,4,----,----,000,6,1,5,3540,590
165,158,14,7,8,0,2,--,--,000,2,2,0,2956,2956
141,158,21,10,8,0,3,---,---,000,2,2,0,2956,2956
151,160,1023,9,8,0,2,--,--,000,2,1,1,1180,590
198,158,2,3,8,0,3,---,---,000,2,2,0,2956,2956
167,160,1023,7,8,0,2,--,--,000,1,1,0,590,590
175,160,1023,6,8,0,2,--,--,000,3,1,2,1770,590
136,160,1023,11,8,0,3,---,---,000,4,1,3,2360,590
168,160,1023,7,8,0,2,--,--,000,3,1,2,1770,590
192,160,1023,4,8,0,4,----,----,000,2,1,1,1180,590
184,160,1023,5,8,0,3,---,---,000,2,1,1,1180,590
176,160,1023,6,8,0,2,--,--,000,2,1,1,1180,590
184,160,1023,5,8,0,3,---,---,000,4,1,3,2360,590
206,158,1,2,8,0,4,----,----,000,2,2,0,2956,2956
183,159,5,5,8,0,3,---,---,000,1,1,0,1478,1478
151,159,20,9,8,0,2,--,--,000,1,1,0,1478,1478
167,159,11,7,8,0,2,--,--,000,1,1,0,1478,1478
167,159,12,7,8,0,2,--,--,000,1,1,0,1478,1478
167,159,13,7,8,0,2,--,--,000,1,1,0,1478,1478
135,160,22,11,8,0,3,---,---,000,1,1,0,1478,1478
200,160,2,3,8,0,3,---,---,000,1,1,0,1478,1478
167,160,14,7,8,0,2,--,--,000,1,1,0,1478,1478
143,160,21,10,8,0,3,---,---,000,1,1,0,1478,1478
200,160,1023,3,8,0,3,---,---,000,2,1,1,1180,590
169,161,1023,7,8,0,2,--,--,000,4,2,2,2360,1180
137,161,1023,11,8,0,3,---,---,000,1,1,0,590,590
