epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
180,172,1023,5,6,0,2,--,--,000,2,2,0,1180,1180
148,172,3,9,6,0,3,---,---,000,2,2,0,2956,2956
140,172,1023,10,6,0,4,----,----,000,4,2,2,2360,1180
182,174,1023,5,6,0,2,--,--,000,1,1,0,590,590
213,173,1,1,6,0,3,---,---,000,2,2,0,2956,2956
150,174,3,9,6,0,3,---,---,000,1,1,0,1478,1478
142,174,1023,10,6,0,4,----,----,000,2,1,1,1180,590
184,176,1023,5,6,0,2,--,--,000,1,1,0,590,590
215,175,1,1,6,0,3,---,---,000,1,1,0,1478,1478
152,176,3,9,6,0,3,---,---,000,1,1,0,1478,1478
144,176,1023,10,6,0,4,----,----,000,2,1,1,1180,590
186,178,1023,5,6,0,2,--,--,000,1,1,0,590,590
217,177,1,1,6,0,3,---,---,000,1,1,0,1478,1478
154,178,3,9,6,0,3,---,---,000,1,1,0,1478,1478
146,178,1023,10,6,0,4,----,----,000,2,1,1,1180,590
188,180,1023,5,6,0,2,--,--,000,1,1,0,590,590
219,178,1,1,6,0,3,---,---,000,1,1,0,1478,1478
156,180,3,9,6,0,3,---,---,000,1,1,0,1478,1478
220,180,1,1,6,0,3,---,---,000,1,1,0,1478,1478
157,181,3,9,6,0,3,---,---,000,1,1,0,1478,1478
222,182,1,1,6,0,3,---,---,000,1,1,0,1478,1478
159,183,3,9,6,0,3,---,---,000,1,1,0,1478,1478
224,184,1,1,6,0,3,---,---,000,1,1,0,1478,1478
148,180,1023,10,6,0,4,----,----,000,2,1,1,1180,590
397,357,1023,1,6,0,3,---,---,000,5,1,4,490,98
390,357,1023,2,6,0,3,---,---,000,5,1,4,490,98
382,358,1023,3,6,0,2,--,--,000,5,1,4,490,98
374,358,1023,4,6,0,3,---,---,000,6,1,5,588,98
367,359,1023,5,6,0,2,--,--,000,5,1,4,490,98
400,359,1023,1,6,0,3,---,---,000,1,1,0,98,98
392,359,1023,2,6,0,3,---,---,000,1,1,0,98,98
384,359,1023,3,6,0,2,--,--,000,1,1,0,98,98
375,359,1023,4,6,0,3,---,---,000,5,1,4,490,98
367,359,1023,5,6,0,2,--,--,000,11,1,10,1078,98
351,359,1023,7,6,0,3,---,---,000,3,1,2,294,98
344,360,1023,8,6,0,2,--,--,000,1,1,0,98,98
336,360,1023,9,6,0,3,---,---,000,1,1,0,98,98
328,360,1023,10,6,0,4,----,----,000,1,1,0,98,98
320,360,1023,11,6,0,4,----,----,000,1,1,0,98,98
352,360,1023,7,6,0,3,---,---,000,6,1,5,588,98
344,360,1023,8,6,0,2,--,--,000,8,1,7,784,98
337,361,1023,9,6,0,3,---,---,000,7,1,6,686,98
330,361,1023,10,6,0,4,----,----,000,1,1,0,98,98
