epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
213,189,1,1,4,0,3,---,---,000,2,2,0,2956,2956
215,191,1,1,4,0,3,---,---,000,1,1,0,1478,1478
217,192,1,1,4,0,3,---,---,000,1,1,0,1478,1478
219,194,1,1,4,0,3,---,---,000,1,1,0,1478,1478
220,196,1,1,4,0,3,---,---,000,1,1,0,1478,1478
222,198,1,1,4,0,3,---,---,000,1,1,0,1478,1478
224,200,1,1,4,0,3,---,---,000,1,1,0,1478,1478
397,373,1023,1,4,0,3,---,---,000,3,1,2,294,98
390,373,1023,2,4,0,2,--,--,000,3,1,2,294,98
382,374,1023,3,4,0,3,---,---,000,3,1,2,294,98
399,374,1023,1,4,0,3,---,---,000,1,1,0,98,98
391,374,1023,2,4,0,2,--,--,000,1,1,0,98,98
383,374,1023,3,4,0,3,---,---,000,1,1,0,98,98
366,374,1023,5,4,0,2,--,--,000,2,1,1,196,98
358,374,1023,6,4,0,3,---,---,000,2,1,1,196,98
351,374,1023,7,4,0,3,---,---,000,1,1,0,98,98
343,375,1023,8,4,0,4,----,----,000,1,1,0,98,98
335,375,1023,9,4,0,5,-----,-----,000,1,1,0,98,98
327,375,1023,10,4,0,4,----,----,000,1,1,0,98,98
319,375,1023,11,4,0,5,-----,-----,000,1,1,0,98,98
367,375,1023,5,4,0,2,--,--,000,4,1,3,392,98
359,375,1023,6,4,0,3,---,---,000,5,1,4,490,98
352,376,1023,7,4,0,3,---,---,000,4,1,3,392,98
344,376,1023,8,4,0,4,----,----,000,6,1,5,588,98
337,377,1023,9,4,0,5,-----,-----,000,5,1,4,490,98
329,377,1023,10,4,0,4,----,----,000,6,1,5,588,98
