epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
153,177,1023,10,7,0,2,-c,--,000,4,1,3,2360,590
192,176,79,5,7,0,2,--,--,000,1,1,0,1478,1478
192,176,80,5,7,0,2,--,--,000,1,1,0,1478,1478
192,176,81,5,7,0,2,--,--,000,1,1,0,1478,1478
192,177,88,5,7,0,2,--,--,000,1,1,0,1478,1478
168,176,140,8,7,0,2,--,--,000,1,1,0,1478,1478
168,176,141,8,7,0,2,--,--,000,1,1,0,1478,1478
145,177,1023,11,7,0,3,--c,---,000,5,2,3,2950,1180
152,176,168,10,7,0,2,--,--,000,2,2,0,2956,2956
185,178,1023,6,7,0,3,-cc,---,000,3,1,2,1770,590
152,176,169,10,7,0,2,--,--,000,2,2,0,2956,2956
152,176,170,10,7,0,2,--,--,000,2,2,0,2956,2956
152,176,171,10,7,0,2,--,--,000,2,2,0,2956,2956
160,177,160,9,7,0,3,---,---,000,1,1,0,1478,1478
152,176,172,10,7,0,2,--,--,000,2,2,0,2956,2956
152,176,173,10,7,0,2,--,--,000,2,2,0,2956,2956
160,178,161,9,7,0,3,--c,---,000,1,1,0,1478,1478
160,178,162,9,7,0,3,--c,---,000,1,1,0,1478,1478
160,178,164,9,7,0,3,--c,---,000,1,1,0,1478,1478
160,178,165,9,7,0,3,--c,---,000,1,1,0,1478,1478
160,178,166,9,7,0,3,--c,---,000,1,1,0,1478,1478
160,178,167,9,7,0,3,--c,---,000,1,1,0,1478,1478
169,179,1023,8,7,0,2,-c,--,000,6,3,3,3540,1770
152,176,174,10,7,0,2,--,--,000,2,2,0,2956,2956
161,179,1023,9,7,0,3,---,---,000,3,1,2,1770,590
193,179,1023,5,7,0,2,c-,--,000,8,2,6,4720,1180
168,176,137,8,7,0,2,--,--,000,1,1,0,1478,1478
168,176,138,8,7,0,2,--,--,000,1,1,0,1478,1478
168,176,139,8,7,0,2,--,--,000,1,1,0,1478,1478
144,177,183,11,7,0,3,---,---,000,2,2,0,2956,2956
169,178,140,8,7,0,2,-c,--,000,1,1,0,1478,1478
169,178,141,8,7,0,2,-c,--,000,1,1,0,1478,1478
168,177,142,8,7,0,2,--,--,000,1,1,0,1478,1478
144,177,184,11,7,0,3,---,---,000,2,2,0,2956,2956
160,178,155,9,7,0,3,--c,---,000,2,2,0,2956,2956
168,177,143,8,7,0,2,--,--,000,1,1,0,1478,1478
144,177,185,11,7,0,3,---,---,000,2,2,0,2956,2956
168,177,144,8,7,0,2,-c,--,000,1,1,0,1478,1478
160,176,156,9,7,0,3,---,---,000,1,1,0,1478,1478
144,177,186,11,7,0,3,---,---,000,2,2,0,2956,2956
144,177,187,11,7,0,3,---,---,000,2,2,0,2956,2956
144,177,188,11,7,0,3,---,---,000,2,2,0,2956,2956
168,177,145,8,7,0,2,-c,--,000,1,1,0,1478,1478
144,177,189,11,7,0,3,---,---,000,2,2,0,2956,2956
160,178,157,9,7,0,3,--c,---,000,2,2,0,2956,2956
144,177,190,11,7,0,3,---,---,000,2,2,0,2956,2956
144,177,191,11,7,0,3,---,---,000,2,2,0,2956,2956
169,178,146,8,7,0,2,-c,--,000,1,1,0,1478,1478
144,177,192,11,7,0,3,---,---,000,2,2,0,2956,2956
144,177,193,11,7,0,3,---,---,000,1,1,0,1478,1478
160,177,158,9,7,0,3,---,---,000,1,1,0,1478,1478
144,177,194,11,7,0,3,---,---,000,1,1,0,1478,1478
