epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
149,157,1023,9,8,0,2,--,--,000,3,1,2,1770,590
173,157,1023,6,8,0,2,--,--,000,1,1,0,590,590
165,157,1023,7,8,0,2,--,--,000,3,1,2,1770,590
149,157,1023,9,8,0,2,--,--,000,4,1,3,2360,590
173,157,1023,6,8,0,2,--,--,000,3,2,1,1770,1180
149,157,1023,9,8,0,2,--,--,000,5,1,4,2950,590
165,157,1023,7,8,0,2,--,--,000,7,1,6,4130,590
149,157,1023,9,8,0,2,--,--,000,6,1,5,3540,590
214,157,1023,1,8,0,4,----,----,000,1,1,0,590,590
173,157,1023,6,8,0,2,--,--,000,4,1,3,2360,590
214,157,1023,1,8,0,4,----,----,000,2,1,1,1180,590
173,157,1023,6,8,0,2,--,--,000,6,2,4,3540,1180
214,157,1023,1,8,0,4,----,----,000,6,2,4,3540,1180
151,159,1023,9,8,0,2,--,--,000,2,1,1,1180,590
167,159,1023,7,8,0,2,--,--,000,2,1,1,1180,590
151,159,1023,9,8,0,2,--,--,000,3,1,2,1770,590
165,158,11,7,8,0,2,--,--,000,2,2,0,2956,2956
190,158,5,4,8,0,4,----,----,000,2,2,0,2956,2956
206,158,3,2,8,0,4,----,----,000,2,2,0,2956,2956
142,158,15,10,8,0,3,---,---,000,2,2,0,2956,2956
206,158,4,2,8,0,4,----,----,000,2,2,0,2956,2956
190,158,6,4,8,0,4,----,----,000,2,2,0,2956,2956
190,158,7,4,8,0,4,----,----,000,2,2,0,2956,2956
216,159,1023,1,8,0,4,----,----,000,2,2,0,1180,1180
167,159,11,7,8,0,2,--,--,000,1,1,0,1478,1478
192,159,5,4,8,0,4,----,----,000,1,1,0,1478,1478
192,160,6,4,8,0,4,----,----,000,1,1,0,1478,1478
144,160,15,10,8,0,3,---,---,000,1,1,0,1478,1478
208,160,3,2,8,0,4,----,----,000,1,1,0,1478,1478
208,160,4,2,8,0,4,----,----,000,1,1,0,1478,1478
192,160,7,4,8,0,4,----,----,000,1,1,0,1478,1478
169,161,1023,7,8,0,2,--,--,000,2,1,1,1180,590
169,161,11,7,8,0,2,--,--,000,1,1,0,1478,1478
193,161,5,4,8,0,4,----,----,000,1,1,0,1478,1478
193,162,6,4,8,0,4,----,----,000,1,1,0,1478,1478
193,162,7,4,8,0,4,----,----,000,1,1,0,1478,1478
145,162,15,10,8,0,3,---,---,000,1,1,0,1478,1478
210,162,3,2,8,0,4,----,----,000,1,1,0,1478,1478
210,162,4,2,8,0,4,----,----,000,1,1,0,1478,1478
171,163,1023,7,8,0,2,--,--,000,2,1,1,1180,590
171,163,11,7,8,0,2,--,--,000,1,1,0,1478,1478
195,163,5,4,8,0,4,----,----,000,1,1,0,1478,1478
195,163,6,4,8,0,4,----,----,000,1,1,0,1478,1478
195,163,7,4,8,0,4,----,----,000,1,1,0,1478,1478
147,163,15,10,8,0,3,---,---,000,1,1,0,1478,1478
211,163,3,2,8,0,4,----,----,000,1,1,0,1478,1478
211,163,4,2,8,0,4,----,----,000,1,1,0,1478,1478
173,165,11,7,8,0,2,--,--,000,1,1,0,1478,1478
197,165,5,4,8,0,4,----,----,000,1,1,0,1478,1478
197,165,6,4,8,0,4,----,----,000,1,1,0,1478,1478
149,165,15,10,8,0,3,---,---,000,1,1,0,1478,1478
197,165,7,4,8,0,4,----,----,000,1,1,0,1478,1478
213,165,3,2,8,0,4,----,----,000,1,1,0,1478,1478
213,165,4,2,8,0,4,----,----,000,1,1,0,1478,1478
174,167,11,7,8,0,2,--,--,000,1,1,0,1478,1478
