epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
196,140,2,3,10,0,5,-----,-----,000,2,2,0,2956,2956
188,140,1023,4,10,0,4,----,----,000,2,2,0,1180,1180
172,140,4,6,10,0,4,----,----,000,2,2,0,2956,2956
204,140,1,2,10,0,5,-----,-----,000,2,2,0,2956,2956
198,142,2,3,10,0,5,-----,-----,000,1,1,0,1478,1478
190,142,1023,4,10,0,4,----,----,000,1,1,0,590,590
174,142,4,6,10,0,4,----,----,000,1,1,0,1478,1478
206,142,1,2,10,0,5,-----,-----,000,1,1,0,1478,1478
200,144,2,3,10,0,5,-----,-----,000,1,1,0,1478,1478
192,144,1023,4,10,0,4,----,----,000,1,1,0,590,590
176,144,4,6,10,0,4,----,----,000,1,1,0,1478,1478
208,144,1,2,10,0,5,-----,-----,000,1,1,0,1478,1478
202,146,2,3,10,0,5,-----,-----,000,1,1,0,1478,1478
193,146,1023,4,10,0,4,----,----,000,1,1,0,590,590
178,146,4,6,10,0,4,----,----,000,1,1,0,1478,1478
210,146,1,2,10,0,5,-----,-----,000,1,1,0,1478,1478
203,147,2,3,10,0,5,-----,-----,000,1,1,0,1478,1478
179,147,4,6,10,0,4,----,----,000,1,1,0,1478,1478
211,147,1,2,10,0,5,-----,-----,000,1,1,0,1478,1478
205,149,2,3,10,0,5,-----,-----,000,1,1,0,1478,1478
181,149,4,6,10,0,4,----,----,000,1,1,0,1478,1478
213,149,1,2,10,0,5,-----,-----,000,1,1,0,1478,1478
207,151,2,3,10,0,5,-----,-----,000,1,1,0,1478,1478
183,151,4,6,10,0,4,----,----,000,1,1,0,1478,1478
215,151,1,2,10,0,5,-----,-----,000,1,1,0,1478,1478
195,147,1023,4,10,0,4,----,----,000,1,1,0,590,590
398,325,1023,1,10,0,6,------,------,000,1,1,0,98,98
390,326,1023,2,10,0,5,-----,-----,000,9,1,8,882,98
382,326,1023,3,10,0,5,-----,-----,000,10,1,9,980,98
375,327,1023,4,10,0,4,----,----,000,8,1,7,784,98
367,327,1023,5,10,0,3,---,---,000,10,1,9,980,98
360,328,1023,6,10,0,4,----,----,000,8,1,7,784,98
352,328,1023,7,10,0,2,--,--,000,10,1,9,980,98
345,329,1023,8,10,0,3,---,---,000,8,1,7,784,98
337,329,1023,9,10,0,3,---,---,000,10,1,9,980,98
402,330,1023,1,10,0,6,------,------,000,1,1,0,98,98
394,330,1023,2,10,0,5,-----,-----,000,1,1,0,98,98
386,330,1023,3,10,0,5,-----,-----,000,1,1,0,98,98
378,330,1023,4,10,0,4,----,----,000,1,1,0,98,98
370,330,1023,5,10,0,3,---,---,000,1,1,0,98,98
362,330,1023,6,10,0,4,----,----,000,1,1,0,98,98
354,330,1023,7,10,0,2,--,--,000,1,1,0,98,98
346,330,1023,8,10,0,3,---,---,000,1,1,0,98,98
338,330,1023,9,10,0,3,---,---,000,1,1,0,98,98
322,330,1023,11,10,0,2,--,--,000,1,1,0,98,98
