epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
133,142,19,11,10,0,2,--,--,000,2,2,0,2956,2956
149,142,16,9,10,0,3,---,---,000,2,2,0,2956,2956
157,142,14,8,10,0,3,---,---,000,2,2,0,2956,2956
149,142,17,9,10,0,3,---,---,000,2,2,0,2956,2956
181,142,10,5,10,0,3,---,---,000,2,2,0,2956,2956
214,142,1,1,10,0,6,------,------,000,2,2,0,2956,2956
173,142,13,6,10,0,4,----,----,000,2,2,0,2956,2956
214,142,2,1,10,0,6,------,------,000,2,2,0,2956,2956
214,142,3,1,10,0,6,------,------,000,2,2,0,2956,2956
190,142,7,4,10,0,4,----,----,000,2,2,0,2956,2956
190,142,1023,4,10,0,4,----,----,000,10,1,9,5900,590
192,144,1023,4,10,0,4,----,----,000,5,1,4,2950,590
136,144,1023,11,10,0,2,--,--,000,2,1,1,1180,590
152,144,1023,9,10,0,3,---,---,000,4,1,3,2360,590
176,144,1023,6,10,0,4,----,----,000,2,1,1,1180,590
184,144,1023,5,10,0,3,---,---,000,10,2,8,5900,1180
176,144,1023,6,10,0,4,----,----,000,3,1,2,1770,590
200,144,1023,3,10,0,5,-----,-----,000,5,1,4,2950,590
159,143,14,8,10,0,3,---,---,000,1,1,0,1478,1478
183,143,10,5,10,0,3,---,---,000,1,1,0,1478,1478
135,143,19,11,10,0,2,--,--,000,1,1,0,1478,1478
151,143,16,9,10,0,3,---,---,000,1,1,0,1478,1478
151,143,17,9,10,0,3,---,---,000,1,1,0,1478,1478
216,144,1,1,10,0,6,------,------,000,1,1,0,1478,1478
175,144,13,6,10,0,4,----,----,000,1,1,0,1478,1478
216,144,2,1,10,0,6,------,------,000,1,1,0,1478,1478
216,144,3,1,10,0,6,------,------,000,1,1,0,1478,1478
192,144,7,4,10,0,4,----,----,000,1,1,0,1478,1478
216,144,1023,1,10,0,6,------,------,000,5,1,4,2950,590
138,146,1023,11,10,0,2,--,--,000,1,1,0,590,590
154,146,1023,9,10,0,3,---,---,000,4,1,3,2360,590
194,146,1023,4,10,0,4,----,----,000,3,1,2,1770,590
186,146,1023,5,10,0,3,---,---,000,4,1,3,2360,590
178,146,1023,6,10,0,4,----,----,000,1,1,0,590,590
186,146,1023,5,10,0,3,---,---,000,5,1,4,2950,590
218,146,1023,1,10,0,6,------,------,000,8,1,7,4720,590
178,146,1023,6,10,0,4,----,----,000,2,1,1,1180,590
161,145,14,8,10,0,3,---,---,000,1,1,0,1478,1478
185,145,10,5,10,0,3,---,---,000,1,1,0,1478,1478
137,145,19,11,10,0,2,--,--,000,1,1,0,1478,1478
153,145,16,9,10,0,3,---,---,000,1,1,0,1478,1478
153,145,17,9,10,0,3,---,---,000,1,1,0,1478,1478
218,145,1,1,10,0,6,------,------,000,1,1,0,1478,1478
177,145,13,6,10,0,4,----,----,000,1,1,0,1478,1478
218,145,2,1,10,0,6,------,------,000,1,1,0,1478,1478
218,145,3,1,10,0,6,------,------,000,1,1,0,1478,1478
194,146,7,4,10,0,4,----,----,000,1,1,0,1478,1478
202,146,1023,3,10,0,5,-----,-----,000,3,1,2,1770,590
196,148,1023,4,10,0,4,----,----,000,2,1,1,1180,590
139,148,1023,11,10,0,2,--,--,000,1,1,0,590,590
155,148,1023,9,10,0,3,---,---,000,8,1,7,4720,590
188,148,1023,5,10,0,3,---,---,000,1,1,0,590,590
139,147,19,11,10,0,2,--,--,000,1,1,0,1478,1478
155,147,16,9,10,0,3,---,---,000,1,1,0,1478,1478
163,147,14,8,10,0,3,---,---,000,1,1,0,1478,1478
155,147,17,9,10,0,3,---,---,000,1,1,0,1478,1478
187,147,10,5,10,0,3,---,---,000,1,1,0,1478,1478
220,147,1,1,10,0,6,------,------,000,1,1,0,1478,1478
179,147,13,6,10,0,4,----,----,000,1,1,0,1478,1478
220,147,2,1,10,0,6,------,------,000,1,1,0,1478,1478
220,147,3,1,10,0,6,------,------,000,1,1,0,1478,1478
195,147,7,4,10,0,4,----,----,000,1,1,0,1478,1478
180,148,1023,6,10,0,4,----,----,000,1,1,0,590,590
157,149,1023,9,10,0,3,---,---,000,4,1,3,2360,590
197,149,1023,4,10,0,4,----,----,000,3,1,2,1770,590
141,149,19,11,10,0,2,--,--,000,1,1,0,1478,1478
157,149,16,9,10,0,3,---,---,000,1,1,0,1478,1478
157,149,17,9,10,0,3,---,---,000,1,1,0,1478,1478
165,149,14,8,10,0,3,---,---,000,1,1,0,1478,1478
189,149,10,5,10,0,3,---,---,000,1,1,0,1478,1478
181,149,13,6,10,0,4,----,----,000,1,1,0,1478,1478
221,149,1,1,10,0,6,------,------,000,1,1,0,1478,1478
221,149,2,1,10,0,6,------,------,000,1,1,0,1478,1478
221,149,3,1,10,0,6,------,------,000,1,1,0,1478,1478
197,149,7,4,10,0,4,----,----,000,1,1,0,1478,1478
158,150,16,9,10,0,3,---,---,000,1,1,0,1478,1478
142,150,19,11,10,0,2,--,--,000,1,1,0,1478,1478
158,150,17,9,10,0,3,---,---,000,1,1,0,1478,1478
166,150,14,8,10,0,3,---,---,000,1,1,0,1478,1478
190,150,10,5,10,0,3,---,---,000,1,1,0,1478,1478
223,151,1,1,10,0,6,------,------,000,1,1,0,1478,1478
182,151,13,6,10,0,4,----,----,000,1,1,0,1478,1478
223,151,2,1,10,0,6,------,------,000,1,1,0,1478,1478
223,151,3,1,10,0,6,------,------,000,1,1,0,1478,1478
199,151,7,4,10,0,4,----,----,000,1,1,0,1478,1478
181,149,1023,6,10,0,4,----,----,000,1,1,0,590,590
201,153,1023,4,10,0,4,----,----,000,1,1,0,590,590
161,153,1023,9,10,0,3,---,---,000,2,1,1,1180,590
145,153,1023,11,10,0,2,--,--,000,2,1,1,1180,590
193,153,1023,5,10,0,3,---,---,000,2,1,1,1180,590
209,153,1023,3,10,0,5,-----,-----,000,1,1,0,590,590
160,152,16,9,10,0,3,---,---,000,1,1,0,1478,1478
144,152,19,11,10,0,2,--,--,000,1,1,0,1478,1478
160,152,17,9,10,0,3,---,---,000,1,1,0,1478,1478
192,152,10,5,10,0,3,---,---,000,1,1,0,1478,1478
168,152,14,8,10,0,3,---,---,000,1,1,0,1478,1478
225,152,1,1,10,0,6,------,------,000,1,1,0,1478,1478
184,152,13,6,10,0,4,----,----,000,1,1,0,1478,1478
225,152,2,1,10,0,6,------,------,000,1,1,0,1478,1478
225,152,3,1,10,0,6,------,------,000,1,1,0,1478,1478
201,153,7,4,10,0,4,----,----,000,1,1,0,1478,1478
