epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
188,172,2,4,6,0,3,---,---,000,2,2,0,2956,2956
213,172,1,1,6,0,3,---,---,000,2,2,0,2956,2956
190,174,2,4,6,0,3,---,---,000,1,1,0,1478,1478
215,174,1,1,6,0,3,---,---,000,1,1,0,1478,1478
192,176,2,4,6,0,3,---,---,000,1,1,0,1478,1478
216,176,1,1,6,0,3,---,---,000,1,1,0,1478,1478
194,178,2,4,6,0,3,---,---,000,1,1,0,1478,1478
218,178,1,1,6,0,3,---,---,000,1,1,0,1478,1478
195,180,2,4,6,0,3,---,---,000,1,1,0,1478,1478
220,180,1,1,6,0,3,---,---,000,1,1,0,1478,1478
197,181,2,4,6,0,3,---,---,000,1,1,0,1478,1478
222,182,1,1,6,0,3,---,---,000,1,1,0,1478,1478
199,183,2,4,6,0,3,---,---,000,1,1,0,1478,1478
224,183,1,1,6,0,3,---,---,000,1,1,0,1478,1478
397,357,1023,1,6,0,3,---,---,000,5,1,4,490,98
390,357,1023,2,6,0,3,---,---,000,1,1,0,98,98
382,358,1023,3,6,0,2,--,--,000,5,1,4,490,98
374,359,1023,4,6,0,3,---,---,000,6,1,5,588,98
367,359,1023,5,6,0,2,--,--,000,5,1,4,490,98
399,359,1023,1,6,0,3,---,---,000,2,1,1,196,98
391,359,1023,2,6,0,3,---,---,000,2,1,1,196,98
383,359,1023,3,6,0,2,--,--,000,2,1,1,196,98
375,359,1023,4,6,0,3,---,---,000,6,1,5,588,98
367,360,1023,5,6,0,2,--,--,000,11,1,10,1078,98
352,360,1023,7,6,0,3,---,---,000,1,1,0,98,98
344,360,1023,8,6,0,2,--,--,000,1,1,0,98,98
336,360,1023,9,6,0,3,---,---,000,1,1,0,98,98
328,360,1023,10,6,0,4,----,----,000,1,1,0,98,98
320,360,1023,11,6,0,4,----,----,000,1,1,0,98,98
352,360,1023,7,6,0,3,---,---,000,7,1,6,686,98
345,361,1023,8,6,0,2,--,--,000,2,1,1,196,98
337,361,1023,9,6,0,3,---,---,000,7,1,6,686,98
330,362,1023,10,6,0,4,----,----,000,3,1,2,294,98
