epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
198,214,1023,3,1,0,2,--,--,000,2,2,0,1180,1180
206,214,1023,2,1,0,2,--,--,000,1,1,0,590,590
190,214,1023,4,1,0,3,---,---,000,4,4,0,2360,2360
206,214,1023,2,1,0,2,--,--,000,2,1,1,1180,590
158,214,1023,8,1,0,4,----,----,000,3,2,1,1770,1180
150,214,1023,9,1,0,5,-----,-----,000,4,2,2,2360,1180
158,214,9,8,1,0,4,----,----,000,2,2,0,2956,2956
200,216,1023,3,1,0,2,--,--,000,1,1,0,590,590
208,216,1023,2,1,0,2,--,--,000,1,1,0,590,590
150,214,11,9,1,0,5,-----,-----,000,2,2,0,2956,2956
150,214,12,9,1,0,5,-----,-----,000,2,2,0,2956,2956
134,214,15,11,1,0,6,------,------,000,2,2,0,2956,2956
192,216,1023,4,1,0,3,---,---,000,2,2,0,1180,1180
134,214,16,11,1,0,6,------,------,000,2,2,0,2956,2956
160,216,1023,8,1,0,4,----,----,000,2,1,1,1180,590
182,215,5,5,1,0,4,----,----,000,2,2,0,2956,2956
142,215,13,10,1,0,6,------,------,000,2,2,0,2956,2956
142,215,14,10,1,0,6,------,------,000,2,2,0,2956,2956
174,215,6,6,1,0,3,---,---,000,2,2,0,2956,2956
174,215,7,6,1,0,3,---,---,000,2,2,0,2956,2956
160,216,9,8,1,0,4,----,----,000,1,1,0,1478,1478
152,216,1023,9,1,0,5,-----,-----,000,2,1,1,1180,590
152,216,11,9,1,0,5,-----,-----,000,1,1,0,1478,1478
202,218,1023,3,1,0,2,--,--,000,1,1,0,590,590
152,216,12,9,1,0,5,-----,-----,000,1,1,0,1478,1478
136,216,15,11,1,0,6,------,------,000,1,1,0,1478,1478
136,216,16,11,1,0,6,------,------,000,1,1,0,1478,1478
210,218,1023,2,1,0,2,--,--,000,1,1,0,590,590
162,218,1023,8,1,0,4,----,----,000,2,1,1,1180,590
184,216,5,5,1,0,4,----,----,000,1,1,0,1478,1478
144,216,13,10,1,0,6,------,------,000,1,1,0,1478,1478
144,217,14,10,1,0,6,------,------,000,1,1,0,1478,1478
176,217,6,6,1,0,3,---,---,000,1,1,0,1478,1478
176,217,7,6,1,0,3,---,---,000,1,1,0,1478,1478
154,218,1023,9,1,0,5,-----,-----,000,2,1,1,1180,590
204,220,1023,3,1,0,2,--,--,000,1,1,0,590,590
162,218,9,8,1,0,4,----,----,000,1,1,0,1478,1478
154,218,11,9,1,0,5,-----,-----,000,1,1,0,1478,1478
138,218,15,11,1,0,6,------,------,000,1,1,0,1478,1478
154,218,12,9,1,0,5,-----,-----,000,1,1,0,1478,1478
138,218,16,11,1,0,6,------,------,000,1,1,0,1478,1478
212,220,1023,2,1,0,2,--,--,000,1,1,0,590,590
164,220,1023,8,1,0,4,----,----,000,2,1,1,1180,590
186,218,5,5,1,0,4,----,----,000,1,1,0,1478,1478
146,218,13,10,1,0,6,------,------,000,1,1,0,1478,1478
146,218,14,10,1,0,6,------,------,000,1,1,0,1478,1478
178,218,6,6,1,0,3,---,---,000,1,1,0,1478,1478
178,218,7,6,1,0,3,---,---,000,1,1,0,1478,1478
156,220,1023,9,1,0,5,-----,-----,000,2,1,1,1180,590
164,220,9,8,1,0,4,----,----,000,1,1,0,1478,1478
156,220,11,9,1,0,5,-----,-----,000,1,1,0,1478,1478
205,221,1023,3,1,0,2,--,--,000,1,1,0,590,590
156,220,12,9,1,0,5,-----,-----,000,1,1,0,1478,1478
213,221,1023,2,1,0,2,--,--,000,1,1,0,590,590
140,220,15,11,1,0,6,------,------,000,1,1,0,1478,1478
140,220,16,11,1,0,6,------,------,000,1,1,0,1478,1478
165,222,1023,8,1,0,4,----,----,000,2,1,1,1180,590
188,220,5,5,1,0,4,----,----,000,1,1,0,1478,1478
148,220,13,10,1,0,6,------,------,000,1,1,0,1478,1478
148,220,14,10,1,0,6,------,------,000,1,1,0,1478,1478
180,220,6,6,1,0,3,---,---,000,1,1,0,1478,1478
180,220,7,6,1,0,3,---,---,000,1,1,0,1478,1478
165,221,9,8,1,0,4,----,----,000,1,1,0,1478,1478
157,221,11,9,1,0,5,-----,-----,000,1,1,0,1478,1478
157,221,12,9,1,0,5,-----,-----,000,1,1,0,1478,1478
141,222,15,11,1,0,6,------,------,000,1,1,0,1478,1478
141,222,16,11,1,0,6,------,------,000,1,1,0,1478,1478
190,222,5,5,1,0,4,----,----,000,1,1,0,1478,1478
150,222,13,10,1,0,6,------,------,000,1,1,0,1478,1478
150,222,14,10,1,0,6,------,------,000,1,1,0,1478,1478
182,222,6,6,1,0,3,---,---,000,1,1,0,1478,1478
182,222,7,6,1,0,3,---,---,000,1,1,0,1478,1478
