epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
149,157,1023,9,8,0,2,--,--,000,4,2,2,2360,1180
206,158,1023,2,8,0,4,----,----,000,1,1,0,590,590
141,158,1023,10,8,0,3,---,---,000,6,1,5,3540,590
133,158,1023,11,8,0,3,---,---,000,3,1,2,1770,590
214,158,1023,1,8,0,4,----,----,000,3,1,2,1770,590
181,158,1023,5,8,0,3,---,---,000,4,1,3,2360,590
149,158,1023,9,8,0,2,--,--,000,6,1,5,3540,590
189,158,1023,4,8,0,4,----,----,000,6,2,4,3540,1180
213,157,1,1,8,0,4,----,----,000,2,2,0,2956,2956
213,157,2,1,8,0,4,----,----,000,2,2,0,2956,2956
165,157,16,7,8,0,2,--,--,000,2,2,0,2956,2956
133,157,21,11,8,0,3,---,---,000,2,2,0,2956,2956
181,158,12,5,8,0,3,---,---,000,2,2,0,2956,2956
181,158,1023,5,8,0,3,---,---,000,6,1,5,3540,590
206,157,4,2,8,0,4,----,----,000,2,2,0,2956,2956
151,159,1023,9,8,0,2,--,--,000,2,1,1,1180,590
208,159,1023,2,8,0,4,----,----,000,1,1,0,590,590
151,159,1023,9,8,0,2,--,--,000,3,1,2,1770,590
143,159,1023,10,8,0,3,---,---,000,4,1,3,2360,590
183,160,1023,5,8,0,3,---,---,000,3,1,2,1770,590
191,160,1023,4,8,0,4,----,----,000,3,1,2,1770,590
183,160,1023,5,8,0,3,---,---,000,4,1,3,2360,590
216,160,1023,1,8,0,4,----,----,000,3,1,2,1770,590
191,160,1023,4,8,0,4,----,----,000,5,2,3,2950,1180
135,160,1023,11,8,0,3,---,---,000,3,1,2,1770,590
174,158,15,6,8,0,2,--,--,000,2,2,0,2956,2956
190,158,6,4,8,0,4,----,----,000,2,2,0,2956,2956
190,158,7,4,8,0,4,----,----,000,2,2,0,2956,2956
190,158,8,4,8,0,4,----,----,000,2,2,0,2956,2956
215,159,1,1,8,0,4,----,----,000,1,1,0,1478,1478
215,159,2,1,8,0,4,----,----,000,1,1,0,1478,1478
167,159,16,7,8,0,2,--,--,000,1,1,0,1478,1478
135,159,21,11,8,0,3,---,---,000,1,1,0,1478,1478
183,159,12,5,8,0,3,---,---,000,1,1,0,1478,1478
208,159,4,2,8,0,4,----,----,000,1,1,0,1478,1478
152,160,1023,9,8,0,2,--,--,000,2,1,1,1180,590
209,161,1023,2,8,0,4,----,----,000,2,1,1,1180,590
193,161,1023,4,8,0,4,----,----,000,1,1,0,590,590
145,161,1023,10,8,0,3,---,---,000,2,1,1,1180,590
185,161,1023,5,8,0,3,---,---,000,4,2,2,2360,1180
137,161,1023,11,8,0,3,---,---,000,2,1,1,1180,590
176,160,15,6,8,0,2,--,--,000,1,1,0,1478,1478
192,160,6,4,8,0,4,----,----,000,1,1,0,1478,1478
192,160,7,4,8,0,4,----,----,000,1,1,0,1478,1478
192,160,8,4,8,0,4,----,----,000,1,1,0,1478,1478
217,161,1,1,8,0,4,----,----,000,1,1,0,1478,1478
217,161,2,1,8,0,4,----,----,000,1,1,0,1478,1478
169,161,16,7,8,0,2,--,--,000,1,1,0,1478,1478
137,161,21,11,8,0,3,---,---,000,1,1,0,1478,1478
218,161,1023,1,8,0,4,----,----,000,3,1,2,1770,590
185,161,12,5,8,0,3,---,---,000,1,1,0,1478,1478
139,163,1023,11,8,0,3,---,---,000,2,1,1,1180,590
209,161,4,2,8,0,4,----,----,000,1,1,0,1478,1478
147,163,1023,10,8,0,3,---,---,000,2,1,1,1180,590
211,163,1023,2,8,0,4,----,----,000,2,1,1,1180,590
177,161,15,6,8,0,2,--,--,000,1,1,0,1478,1478
193,162,6,4,8,0,4,----,----,000,1,1,0,1478,1478
193,162,7,4,8,0,4,----,----,000,1,1,0,1478,1478
193,162,8,4,8,0,4,----,----,000,1,1,0,1478,1478
219,163,1,1,8,0,4,----,----,000,1,1,0,1478,1478
219,163,2,1,8,0,4,----,----,000,1,1,0,1478,1478
171,163,16,7,8,0,2,--,--,000,1,1,0,1478,1478
139,163,21,11,8,0,3,---,---,000,1,1,0,1478,1478
187,163,12,5,8,0,3,---,---,000,1,1,0,1478,1478
211,163,4,2,8,0,4,----,----,000,1,1,0,1478,1478
219,163,1023,1,8,0,4,----,----,000,1,1,0,590,590
213,165,1023,2,8,0,4,----,----,000,1,1,0,590,590
149,165,1023,10,8,0,3,---,---,000,1,1,0,590,590
141,165,1023,11,8,0,3,---,---,000,1,1,0,590,590
179,163,15,6,8,0,2,--,--,000,1,1,0,1478,1478
195,163,6,4,8,0,4,----,----,000,1,1,0,1478,1478
195,163,7,4,8,0,4,----,----,000,1,1,0,1478,1478
195,163,8,4,8,0,4,----,----,000,1,1,0,1478,1478
221,164,1,1,8,0,4,----,----,000,1,1,0,1478,1478
221,164,2,1,8,0,4,----,----,000,1,1,0,1478,1478
173,165,16,7,8,0,2,--,--,000,1,1,0,1478,1478
141,165,21,11,8,0,3,---,---,000,1,1,0,1478,1478
189,165,12,5,8,0,3,---,---,000,1,1,0,1478,1478
213,165,4,2,8,0,4,----,----,000,1,1,0,1478,1478
221,165,1023,1,8,0,4,----,----,000,1,1,0,590,590
215,166,1023,2,8,0,4,----,----,000,1,1,0,590,590
151,167,1023,10,8,0,3,---,---,000,1,1,0,590,590
223,167,1023,1,8,0,4,----,----,000,1,1,0,590,590
181,165,15,6,8,0,2,--,--,000,1,1,0,1478,1478
197,165,6,4,8,0,4,----,----,000,1,1,0,1478,1478
197,165,7,4,8,0,4,----,----,000,1,1,0,1478,1478
197,165,8,4,8,0,4,----,----,000,1,1,0,1478,1478
222,166,1,1,8,0,4,----,----,000,1,1,0,1478,1478
222,166,2,1,8,0,4,----,----,000,1,1,0,1478,1478
174,166,16,7,8,0,2,--,--,000,1,1,0,1478,1478
142,166,21,11,8,0,3,---,---,000,1,1,0,1478,1478
190,166,12,5,8,0,3,---,---,000,1,1,0,1478,1478
215,166,4,2,8,0,4,----,----,000,1,1,0,1478,1478
183,167,15,6,8,0,2,--,--,000,1,1,0,1478,1478
199,167,6,4,8,0,4,----,----,000,1,1,0,1478,1478
199,167,7,4,8,0,4,----,----,000,1,1,0,1478,1478
199,167,8,4,8,0,4,----,----,000,1,1,0,1478,1478
224,168,1,1,8,0,4,----,----,000,1,1,0,1478,1478
224,168,2,1,8,0,4,----,----,000,1,1,0,1478,1478
176,168,16,7,8,0,2,--,--,000,1,1,0,1478,1478
144,168,21,11,8,0,3,---,---,000,1,1,0,1478,1478
192,168,12,5,8,0,3,---,---,000,1,1,0,1478,1478
216,168,4,2,8,0,4,----,----,000,1,1,0,1478,1478
184,169,15,6,8,0,2,--,--,000,1,1,0,1478,1478
201,169,6,4,8,0,4,----,----,000,1,1,0,1478,1478
