epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
134,142,1023,11,10,0,2,--,--,000,4,2,2,2360,1180
157,141,18,8,10,0,3,---,---,000,2,2,0,2956,2956
133,142,22,11,10,0,2,--,--,000,2,2,0,2956,2956
165,142,14,7,10,0,2,--,--,000,2,2,0,2956,2956
181,142,11,5,10,0,3,---,---,000,2,2,0,2956,2956
150,142,1023,9,10,0,3,---,---,000,3,1,2,1770,590
173,142,13,6,10,0,4,----,----,000,2,2,0,2956,2956
189,142,8,4,10,0,4,----,----,000,2,2,0,2956,2956
150,142,20,9,10,0,3,---,---,000,2,2,0,2956,2956
189,142,9,4,10,0,4,----,----,000,2,2,0,2956,2956
136,144,1023,11,10,0,2,--,--,000,1,1,0,590,590
192,144,1023,4,10,0,4,----,----,000,3,1,2,1770,590
216,144,1023,1,10,0,6,------,------,000,3,1,2,1770,590
159,143,18,8,10,0,3,---,---,000,1,1,0,1478,1478
135,143,22,11,10,0,2,--,--,000,1,1,0,1478,1478
167,143,14,7,10,0,2,--,--,000,1,1,0,1478,1478
183,144,11,5,10,0,3,---,---,000,1,1,0,1478,1478
200,144,1023,3,10,0,5,-----,-----,000,4,2,2,2360,1180
175,144,13,6,10,0,4,----,----,000,1,1,0,1478,1478
191,144,8,4,10,0,4,----,----,000,1,1,0,1478,1478
152,144,20,9,10,0,3,---,---,000,1,1,0,1478,1478
137,145,1023,11,10,0,2,--,--,000,1,1,0,590,590
191,144,9,4,10,0,4,----,----,000,1,1,0,1478,1478
161,145,1023,8,10,0,3,---,---,000,1,1,0,590,590
177,146,1023,6,10,0,4,----,----,000,3,1,2,1770,590
161,145,18,8,10,0,3,---,---,000,1,1,0,1478,1478
137,145,22,11,10,0,2,--,--,000,1,1,0,1478,1478
169,145,14,7,10,0,2,--,--,000,1,1,0,1478,1478
185,145,11,5,10,0,3,---,---,000,1,1,0,1478,1478
202,146,1023,3,10,0,5,-----,-----,000,3,2,1,1770,1180
193,145,8,4,10,0,4,----,----,000,1,1,0,1478,1478
163,147,1023,8,10,0,3,---,---,000,1,1,0,590,590
153,145,20,9,10,0,3,---,---,000,1,1,0,1478,1478
177,145,13,6,10,0,4,----,----,000,1,1,0,1478,1478
139,147,1023,11,10,0,2,--,--,000,2,1,1,1180,590
193,146,9,4,10,0,4,----,----,000,1,1,0,1478,1478
163,147,1023,8,10,0,3,---,---,000,3,2,1,1770,1180
187,148,1023,5,10,0,3,---,---,000,3,1,2,1770,590
195,148,1023,4,10,0,4,----,----,000,3,1,2,1770,590
179,148,1023,6,10,0,4,----,----,000,7,1,6,4130,590
163,147,18,8,10,0,3,---,---,000,1,1,0,1478,1478
171,147,14,7,10,0,2,--,--,000,1,1,0,1478,1478
139,147,22,11,10,0,2,--,--,000,1,1,0,1478,1478
187,147,11,5,10,0,3,---,---,000,1,1,0,1478,1478
179,147,13,6,10,0,4,----,----,000,1,1,0,1478,1478
155,147,20,9,10,0,3,---,---,000,1,1,0,1478,1478
195,147,8,4,10,0,4,----,----,000,1,1,0,1478,1478
203,148,1023,3,10,0,5,-----,-----,000,5,1,4,2950,590
195,147,9,4,10,0,4,----,----,000,1,1,0,1478,1478
165,149,1023,8,10,0,3,---,---,000,1,1,0,590,590
141,149,1023,11,10,0,2,--,--,000,2,1,1,1180,590
165,149,1023,8,10,0,3,---,---,000,2,1,1,1180,590
197,149,1023,4,10,0,4,----,----,000,2,1,1,1180,590
189,149,1023,5,10,0,3,---,---,000,4,1,3,2360,590
157,149,1023,9,10,0,3,---,---,000,6,1,5,3540,590
181,149,1023,6,10,0,4,----,----,000,6,1,5,3540,590
