epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
182,190,1023,5,4,0,2,--,--,000,7,1,6,4130,590
141,190,14,10,4,0,4,----,----,000,1,1,0,1478,1478
157,189,11,8,4,0,4,----,----,000,2,2,0,2956,2956
157,189,12,8,4,0,4,----,----,000,2,2,0,2956,2956
181,189,7,5,4,0,2,--,--,000,2,2,0,2956,2956
181,189,8,5,4,0,2,--,--,000,2,2,0,2956,2956
206,190,2,2,4,0,2,--,--,000,2,2,0,2956,2956
214,190,1,1,4,0,3,---,---,000,2,2,0,2956,2956
142,190,14,10,4,0,4,----,----,000,1,1,0,1478,1478
198,190,4,3,4,0,3,---,---,000,2,2,0,2956,2956
166,190,1023,7,4,0,3,---,---,000,2,1,1,1180,590
183,192,1023,5,4,0,2,--,--,000,4,1,3,2360,590
168,192,1023,7,4,0,3,---,---,000,2,2,0,1180,1180
208,192,1023,2,4,0,2,--,--,000,7,1,6,4130,590
159,191,11,8,4,0,4,----,----,000,1,1,0,1478,1478
159,191,12,8,4,0,4,----,----,000,1,1,0,1478,1478
183,191,7,5,4,0,2,--,--,000,1,1,0,1478,1478
183,191,8,5,4,0,2,--,--,000,1,1,0,1478,1478
208,191,2,2,4,0,2,--,--,000,1,1,0,1478,1478
216,192,1,1,4,0,3,---,---,000,1,1,0,1478,1478
143,192,14,10,4,0,4,----,----,000,1,1,0,1478,1478
200,192,4,3,4,0,3,---,---,000,1,1,0,1478,1478
152,192,1023,9,4,0,5,-----,-----,000,2,1,1,1180,590
169,193,1023,7,4,0,3,---,---,000,2,1,1,1180,590
210,194,1023,2,4,0,2,--,--,000,3,1,2,1770,590
161,193,11,8,4,0,4,----,----,000,1,1,0,1478,1478
161,193,12,8,4,0,4,----,----,000,1,1,0,1478,1478
185,193,7,5,4,0,2,--,--,000,1,1,0,1478,1478
185,193,8,5,4,0,2,--,--,000,1,1,0,1478,1478
209,193,2,2,4,0,2,--,--,000,1,1,0,1478,1478
218,193,1,1,4,0,3,---,---,000,1,1,0,1478,1478
145,193,14,10,4,0,4,----,----,000,1,1,0,1478,1478
201,193,4,3,4,0,3,---,---,000,1,1,0,1478,1478
154,194,1023,9,4,0,5,-----,-----,000,2,1,1,1180,590
187,195,1023,5,4,0,2,--,--,000,2,1,1,1180,590
171,195,1023,7,4,0,3,---,---,000,2,1,1,1180,590
147,195,1023,10,4,0,4,----,----,000,5,1,4,2950,590
171,195,1023,7,4,0,3,---,---,000,3,1,2,1770,590
147,195,1023,10,4,0,4,----,----,000,7,1,6,4130,590
203,196,1023,3,4,0,3,-c-,---,000,3,1,2,1770,590
163,195,11,8,4,0,4,----,----,000,1,1,0,1478,1478
163,195,12,8,4,0,4,----,----,000,1,1,0,1478,1478
187,195,7,5,4,0,2,--,--,000,1,1,0,1478,1478
187,195,8,5,4,0,2,--,--,000,1,1,0,1478,1478
211,195,2,2,4,0,2,--,--,000,1,1,0,1478,1478
147,195,14,10,4,0,4,----,----,000,1,1,0,1478,1478
212,196,1023,2,4,0,2,c-,--,000,2,1,1,1180,590
219,195,1,1,4,0,3,---,---,000,1,1,0,1478,1478
203,195,4,3,4,0,3,---,---,000,1,1,0,1478,1478
189,197,1023,5,4,0,2,--,--,000,2,1,1,1180,590
213,197,1023,2,4,0,2,--,--,000,1,1,0,590,590
205,197,1023,3,4,0,3,---,---,000,3,1,2,1770,590
165,197,11,8,4,0,4,----,----,000,1,1,0,1478,1478
165,197,12,8,4,0,4,----,----,000,1,1,0,1478,1478
189,197,7,5,4,0,2,--,--,000,1,1,0,1478,1478
189,197,8,5,4,0,2,--,--,000,1,1,0,1478,1478
149,197,1023,10,4,0,4,----,----,000,7,2,5,4130,1180
213,197,2,2,4,0,2,--,--,000,1,1,0,1478,1478
149,197,14,10,4,0,4,----,----,000,1,1,0,1478,1478
221,197,1,1,4,0,3,---,---,000,1,1,0,1478,1478
205,197,4,3,4,0,3,---,---,000,1,1,0,1478,1478
190,199,1023,5,4,0,2,--,--,000,1,1,0,590,590
151,199,1023,10,4,0,4,----,----,000,5,2,3,2950,1180
159,199,1023,9,4,0,5,-----,-----,000,6,1,5,3540,590
215,199,1023,2,4,0,2,--,--,000,1,1,0,590,590
166,198,11,8,4,0,4,----,----,000,1,1,0,1478,1478
166,198,12,8,4,0,4,----,----,000,1,1,0,1478,1478
190,198,7,5,4,0,2,--,--,000,1,1,0,1478,1478
190,198,8,5,4,0,2,--,--,000,1,1,0,1478,1478
215,199,2,2,4,0,2,--,--,000,1,1,0,1478,1478
207,199,4,3,4,0,3,---,---,000,1,1,0,1478,1478
223,199,1,1,4,0,3,---,---,000,1,1,0,1478,1478
150,199,14,10,4,0,4,----,----,000,1,1,0,1478,1478
207,199,1023,3,4,0,3,---,---,000,2,1,1,1180,590
217,201,1023,2,4,0,2,--,--,000,1,1,0,590,590
161,201,1023,9,4,0,5,-----,-----,000,3,1,2,1770,590
168,200,11,8,4,0,4,----,----,000,1,1,0,1478,1478
168,200,12,8,4,0,4,----,----,000,1,1,0,1478,1478
192,200,7,5,4,0,2,--,--,000,1,1,0,1478,1478
192,200,8,5,4,0,2,--,--,000,1,1,0,1478,1478
217,200,2,2,4,0,2,--,--,000,1,1,0,1478,1478
225,201,1,1,4,0,3,---,---,000,1,1,0,1478,1478
152,201,14,10,4,0,4,----,----,000,1,1,0,1478,1478
209,201,1023,3,4,0,3,---,---,000,2,1,1,1180,590
208,201,4,3,4,0,3,---,---,000,1,1,0,1478,1478
194,202,1023,5,4,0,2,--,--,000,1,1,0,590,590
399,374,1023,1,4,0,3,---,---,000,3,1,2,294,98
391,375,1023,2,4,0,2,--,--,000,4,1,3,392,98
384,376,1023,3,4,0,3,---,---,000,3,1,2,294,98
400,376,1023,1,4,0,3,---,---,000,2,1,1,196,98
392,376,1023,2,4,0,2,--,--,000,4,1,3,392,98
384,376,1023,3,4,0,3,---,---,000,11,1,10,1078,98
368,376,1023,5,4,0,2,--,--,000,2,1,1,196,98
360,376,1023,6,4,0,3,---,---,000,2,1,1,196,98
352,376,1023,7,4,0,3,---,---,000,2,1,1,196,98
344,376,1023,8,4,0,4,----,----,000,2,1,1,196,98
