# IntSight report packet log for interface s1-eth2.
[ 206=> 214:1023] (2 => 1, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0009=>0003(006) bits=00042480=>00014160
[ 198=> 215:1023] (3 => 1, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0011=>0003(008) bits=00051920=>00014160
[ 158=> 215:1023] (8 => 1, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0013=>0001(012) bits=00061360=>00004720
[ 157=> 214:17] (8 => 1, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 206=> 214: 4] (2 => 1, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 198=> 214: 7] (3 => 1, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 174=> 214:12] (6 => 1, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 190=> 214: 9] (4 => 1, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 190=> 214:10] (4 => 1, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 198=> 215: 8] (3 => 1, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 166=> 215:14] (7 => 1, p=0, len=5, cps=-----, sps=-----) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 174=> 215:13] (6 => 1, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 150=> 215:1023] (9 => 1, p=0, len=5, cps=-----, sps=-----) hd=000 pkts=0005=>0001(004) bits=00023600=>00004720
[ 166=> 215:15] (7 => 1, p=0, len=5, cps=-----, sps=-----) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 150=> 215:19] (9 => 1, p=0, len=5, cps=-----, sps=-----) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 200=> 216:1023] (3 => 1, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0002=>0002(000) bits=00009440=>00009440
[ 208=> 216:1023] (2 => 1, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0004=>0003(001) bits=00018880=>00014160
[ 144=> 217:1023] (10 => 1, p=0, len=6, cps=------, sps=------) hd=000 pkts=0008=>0001(007) bits=00037760=>00004720
[ 159=> 216:17] (8 => 1, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 208=> 216: 4] (2 => 1, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
[ 200=> 216: 7] (3 => 1, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00011824=>00011824
