# IntSight report packet log for interface s3-eth2.
[ 205=> 197:1023] (2 => 3, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0003=>0001(002) bits=00014160=>00004720
[ 213=> 197:1023] (1 => 3, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0002=>0002(000) bits=00009440=>00009440
[ 189=> 197:1023] (4 => 3, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0001=>0001(000) bits=00004720=>00004720
[ 181=> 197:1023] (5 => 3, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0002=>0001(001) bits=00009440=>00004720
[ 213=> 197:1023] (1 => 3, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0003=>0001(002) bits=00014160=>00004720
[ 205=> 197:1023] (2 => 3, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0006=>0001(005) bits=00028320=>00004720
[ 173=> 197:1023] (6 => 3, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00004720=>00004720
[ 157=> 197:1023] (8 => 3, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0003=>0001(002) bits=00014160=>00004720
[ 213=> 197:1023] (1 => 3, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0004=>0001(003) bits=00018880=>00004720
[ 189=> 197:1023] (4 => 3, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0005=>0001(004) bits=00023600=>00004720
[ 157=> 197:1023] (8 => 3, p=0, len=3, cps=  ---, sps=  ---) hd=000 pkts=0005=>0002(003) bits=00023600=>00009440
[ 173=> 197:13] (6 => 3, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 213=> 197: 1] (1 => 3, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 141=> 197:20] (10 => 3, p=0, len=5, cps=-----, sps=-----) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 149=> 197:1023] (9 => 3, p=0, len=4, cps= ----, sps= ----) hd=000 pkts=0007=>0001(006) bits=00033040=>00004720
[ 141=> 197:21] (10 => 3, p=0, len=5, cps=-----, sps=-----) hd=000 pkts=0002=>0002(000) bits=00023648=>00023648
[ 215=> 199:1023] (1 => 3, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0002=>0002(000) bits=00009440=>00009440
[ 207=> 199:1023] (2 => 3, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0002=>0001(001) bits=00009440=>00004720
[ 175=> 199:1023] (6 => 3, p=0, len=2, cps=   --, sps=   --) hd=000 pkts=0001=>0001(000) bits=00004720=>00004720
