epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
225,202,1023,1,4,0,3,-c-,---,000,14,2,12,8260,1180
209,202,1023,3,4,0,3,-c-,---,000,6,1,5,3540,590
224,200,1,1,4,0,3,---,---,000,2,2,0,2956,2956
224,200,2,1,4,0,3,---,---,000,2,2,0,2956,2956
224,201,3,1,4,0,3,-c-,---,000,2,2,0,2956,2956
224,201,4,1,4,0,3,-c-,---,000,2,2,0,2956,2956
224,201,5,1,4,0,3,-c-,---,000,2,2,0,2956,2956
224,201,6,1,4,0,3,-c-,---,000,2,2,0,2956,2956
224,201,7,1,4,0,3,-c-,---,000,2,2,0,2956,2956
216,200,19,2,4,0,2,--,--,000,1,1,0,1478,1478
216,200,20,2,4,0,2,--,--,000,1,1,0,1478,1478
208,200,37,3,4,0,3,---,---,000,1,1,0,1478,1478
216,200,21,2,4,0,2,--,--,000,1,1,0,1478,1478
216,200,22,2,4,0,2,--,--,000,1,1,0,1478,1478
216,201,23,2,4,0,2,c-,--,000,2,2,0,2956,2956
216,201,24,2,4,0,2,c-,--,000,2,2,0,2956,2956
208,200,38,3,4,0,3,---,---,000,1,1,0,1478,1478
216,201,25,2,4,0,2,c-,--,000,1,1,0,1478,1478
216,201,26,2,4,0,2,c-,--,000,1,1,0,1478,1478
216,201,27,2,4,0,2,c-,--,000,1,1,0,1478,1478
216,201,28,2,4,0,2,c-,--,000,1,1,0,1478,1478
216,201,29,2,4,0,2,c-,--,000,1,1,0,1478,1478
216,201,30,2,4,0,2,c-,--,000,2,2,0,2956,2956
216,201,31,2,4,0,2,c-,--,000,2,2,0,2956,2956
192,201,68,5,4,0,2,--,--,000,2,2,0,2956,2956
208,201,39,3,4,0,3,-c-,---,000,1,1,0,1478,1478
208,201,40,3,4,0,3,-c-,---,000,1,1,0,1478,1478
208,201,41,3,4,0,3,-c-,---,000,2,2,0,2956,2956
208,201,42,3,4,0,3,-c-,---,000,1,1,0,1478,1478
208,201,43,3,4,0,3,-c-,---,000,1,1,0,1478,1478
208,201,44,3,4,0,3,-c-,---,000,1,1,0,1478,1478
192,201,69,5,4,0,2,--,--,000,2,2,0,2956,2956
192,201,70,5,4,0,2,--,--,000,2,2,0,2956,2956
184,202,79,6,4,0,3,---,---,000,2,2,0,2956,2956
208,201,45,3,4,0,3,-c-,---,000,1,1,0,1478,1478
208,201,46,3,4,0,3,-c-,---,000,1,1,0,1478,1478
208,201,47,3,4,0,3,-c-,---,000,1,1,0,1478,1478
184,200,80,6,4,0,3,---,---,000,1,1,0,1478,1478
218,202,1023,2,4,0,2,c-,--,000,2,1,1,1180,590
192,200,71,5,4,0,2,--,--,000,1,1,0,1478,1478
192,201,72,5,4,0,2,--,--,000,2,2,0,2956,2956
184,201,81,6,4,0,3,---,---,000,1,1,0,1478,1478
184,201,82,6,4,0,3,---,---,000,1,1,0,1478,1478
227,204,1023,1,4,0,3,-cc,---,000,5,1,4,2950,590
184,201,83,6,4,0,3,---,---,000,1,1,0,1478,1478
184,201,84,6,4,0,3,---,---,000,1,1,0,1478,1478
152,202,140,10,4,0,4,----,----,000,2,2,0,2956,2956
228,204,1023,1,4,0,3,--c,---,000,2,2,0,1180,1180
184,202,85,6,4,0,3,---,---,000,1,1,0,1478,1478
226,202,1,1,4,0,3,-c-,---,000,1,1,0,1478,1478
226,202,2,1,4,0,3,-c-,---,000,1,1,0,1478,1478
211,204,1023,3,4,0,3,--c,---,000,4,1,3,2360,590
152,203,141,10,4,0,4,----,----,000,2,2,0,2956,2956
168,202,111,8,4,0,4,----,----,000,2,2,0,2956,2956
152,203,142,10,4,0,4,----,----,000,2,2,0,2956,2956
168,201,112,8,4,0,4,----,----,000,1,1,0,1478,1478
168,202,113,8,4,0,4,----,----,000,1,1,0,1478,1478
168,202,114,8,4,0,4,----,----,000,1,1,0,1478,1478
168,202,115,8,4,0,4,----,----,000,1,1,0,1478,1478
152,201,143,10,4,0,4,----,----,000,1,1,0,1478,1478
168,202,116,8,4,0,4,----,----,000,2,2,0,2956,2956
176,202,95,7,4,0,3,---,---,000,1,1,0,1478,1478
226,202,3,1,4,0,3,-c-,---,000,1,1,0,1478,1478
152,201,144,10,4,0,4,----,----,000,1,1,0,1478,1478
218,203,19,2,4,0,2,c-,--,000,1,1,0,1478,1478
176,203,96,7,4,0,3,---,---,000,1,1,0,1478,1478
176,202,97,7,4,0,3,---,---,000,1,1,0,1478,1478
218,203,20,2,4,0,2,c-,--,000,1,1,0,1478,1478
168,202,117,8,4,0,4,----,----,000,2,2,0,2956,2956
176,203,98,7,4,0,3,---,---,000,1,1,0,1478,1478
226,202,4,1,4,0,3,-c-,---,000,1,1,0,1478,1478
168,202,118,8,4,0,4,----,----,000,2,2,0,2956,2956
218,203,21,2,4,0,2,c-,--,000,1,1,0,1478,1478
218,203,22,2,4,0,2,c-,--,000,1,1,0,1478,1478
176,203,99,7,4,0,3,---,---,000,1,1,0,1478,1478
218,203,23,2,4,0,2,c-,--,000,1,1,0,1478,1478
168,202,119,8,4,0,4,----,----,000,1,1,0,1478,1478
176,203,100,7,4,0,3,---,---,000,1,1,0,1478,1478
218,203,24,2,4,0,2,c-,--,000,1,1,0,1478,1478
168,202,121,8,4,0,4,----,----,000,1,1,0,1478,1478
160,202,131,9,4,0,5,-----,-----,000,1,1,0,1478,1478
160,202,132,9,4,0,5,-----,-----,000,1,1,0,1478,1478
210,203,37,3,4,0,3,-c-,---,000,1,1,0,1478,1478
160,202,133,9,4,0,5,-----,-----,000,1,1,0,1478,1478
152,203,145,10,4,0,4,----,----,000,2,2,0,2956,2956
160,202,134,9,4,0,5,-----,-----,000,1,1,0,1478,1478
160,202,135,9,4,0,5,-----,-----,000,1,1,0,1478,1478
160,203,136,9,4,0,5,-c---,-----,000,1,1,0,1478,1478
160,203,137,9,4,0,5,-c---,-----,000,1,1,0,1478,1478
160,203,138,9,4,0,5,-c---,-----,000,2,2,0,2956,2956
160,203,139,9,4,0,5,-c---,-----,000,2,2,0,2956,2956
152,203,146,10,4,0,4,----,----,000,2,2,0,2956,2956
144,203,151,11,4,0,5,-----,-----,000,1,1,0,1478,1478
144,203,152,11,4,0,5,-----,-----,000,2,2,0,2956,2956
210,203,38,3,4,0,3,-c-,---,000,1,1,0,1478,1478
186,204,1023,6,4,0,3,--c,---,000,5,2,3,2950,1180
218,203,25,2,4,0,2,c-,--,000,1,1,0,1478,1478
144,204,153,11,4,0,5,----c,-----,000,2,2,0,2956,2956
218,203,26,2,4,0,2,c-,--,000,1,1,0,1478,1478
218,203,27,2,4,0,2,c-,--,000,1,1,0,1478,1478
226,202,5,1,4,0,3,-c-,---,000,1,1,0,1478,1478
144,203,154,11,4,0,5,-----,-----,000,1,1,0,1478,1478
218,203,28,2,4,0,2,c-,--,000,1,1,0,1478,1478
179,205,1023,7,4,0,3,---,---,000,2,1,1,1180,590
226,203,6,1,4,0,3,-c-,---,000,1,1,0,1478,1478
218,203,29,2,4,0,2,c-,--,000,1,1,0,1478,1478
218,203,30,2,4,0,2,c-,--,000,1,1,0,1478,1478
155,205,1023,10,4,0,4,----,----,000,7,1,6,4130,590
218,203,31,2,4,0,2,c-,--,000,1,1,0,1478,1478
218,203,32,2,4,0,2,cc,--,000,1,1,0,1478,1478
186,204,79,6,4,0,3,--c,---,000,1,1,0,1478,1478
194,203,68,5,4,0,2,--,--,000,1,1,0,1478,1478
218,203,33,2,4,0,2,cc,--,000,1,1,0,1478,1478
226,203,7,1,4,0,3,-c-,---,000,1,1,0,1478,1478
194,203,69,5,4,0,2,-c,--,000,1,1,0,1478,1478
210,203,39,3,4,0,3,-cc,---,000,1,1,0,1478,1478
210,203,40,3,4,0,3,-cc,---,000,1,1,0,1478,1478
210,203,41,3,4,0,3,-cc,---,000,1,1,0,1478,1478
210,203,42,3,4,0,3,-cc,---,000,1,1,0,1478,1478
210,203,43,3,4,0,3,-cc,---,000,1,1,0,1478,1478
194,204,70,5,4,0,2,-c,--,000,1,1,0,1478,1478
210,203,44,3,4,0,3,-cc,---,000,1,1,0,1478,1478
210,204,45,3,4,0,3,-cc,---,000,1,1,0,1478,1478
186,204,80,6,4,0,3,--c,---,000,1,1,0,1478,1478
210,204,46,3,4,0,3,-cc,---,000,1,1,0,1478,1478
210,204,47,3,4,0,3,-cc,---,000,1,1,0,1478,1478
210,204,48,3,4,0,3,-cc,---,000,1,1,0,1478,1478
186,204,81,6,4,0,3,--c,---,000,1,1,0,1478,1478
194,204,71,5,4,0,2,-c,--,000,1,1,0,1478,1478
186,204,82,6,4,0,3,--c,---,000,1,1,0,1478,1478
147,205,1023,11,4,0,5,-----,-----,000,7,3,4,4130,1770
194,204,72,5,4,0,2,-c,--,000,1,1,0,1478,1478
186,204,83,6,4,0,3,--c,---,000,1,1,0,1478,1478
186,204,84,6,4,0,3,--c,---,000,1,1,0,1478,1478
154,204,140,10,4,0,4,---c,----,000,1,1,0,1478,1478
212,205,1023,3,4,0,3,---,---,000,5,1,4,2950,590
186,204,85,6,4,0,3,--c,---,000,1,1,0,1478,1478
186,204,86,6,4,0,3,--c,---,000,1,1,0,1478,1478
186,204,87,6,4,0,3,--c,---,000,1,1,0,1478,1478
170,204,111,8,4,0,4,---c,----,000,1,1,0,1478,1478
170,204,112,8,4,0,4,---c,----,000,1,1,0,1478,1478
170,204,113,8,4,0,4,---c,----,000,1,1,0,1478,1478
170,204,114,8,4,0,4,---c,----,000,1,1,0,1478,1478
170,204,115,8,4,0,4,---c,----,000,1,1,0,1478,1478
170,204,116,8,4,0,4,---c,----,000,1,1,0,1478,1478
228,204,1,1,4,0,3,--c,---,000,1,1,0,1478,1478
170,204,117,8,4,0,4,c--c,----,000,1,1,0,1478,1478
228,204,2,1,4,0,3,--c,---,000,1,1,0,1478,1478
178,204,95,7,4,0,3,--c,---,000,1,1,0,1478,1478
170,205,118,8,4,0,4,c--c,----,000,1,1,0,1478,1478
154,204,141,10,4,0,4,---c,----,000,1,1,0,1478,1478
212,205,37,3,4,0,3,--c,---,000,1,1,0,1478,1478
212,205,38,3,4,0,3,---,---,000,1,1,0,1478,1478
178,204,96,7,4,0,3,--c,---,000,1,1,0,1478,1478
220,204,19,2,4,0,2,-c,--,000,1,1,0,1478,1478
178,204,97,7,4,0,3,--c,---,000,1,1,0,1478,1478
220,204,20,2,4,0,2,-c,--,000,1,1,0,1478,1478
