epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
156,132,1,8,11,0,3,---,---,000,2,2,0,2956,2956
158,134,1,8,11,0,3,---,---,000,1,1,0,1478,1478
160,136,1,8,11,0,3,---,---,000,1,1,0,1478,1478
162,138,1,8,11,0,3,---,---,000,1,1,0,1478,1478
163,139,1,8,11,0,3,---,---,000,1,1,0,1478,1478
165,141,1,8,11,0,3,---,---,000,1,1,0,1478,1478
167,143,1,8,11,0,3,---,---,000,1,1,0,1478,1478
397,316,1023,1,11,0,6,------,------,000,3,1,2,294,98
389,317,1023,2,11,0,6,------,------,000,10,1,9,980,98
382,318,1023,3,11,0,5,-----,-----,000,2,1,1,196,98
374,318,1023,4,11,0,5,-----,-----,000,10,1,9,980,98
367,319,1023,5,11,0,4,----,----,000,1,1,0,98,98
359,319,1023,6,11,0,4,----,----,000,10,1,9,980,98
352,320,1023,7,11,0,3,---,---,000,2,1,1,196,98
344,320,1023,8,11,0,3,---,---,000,10,1,9,980,98
337,321,1023,9,11,0,2,--,--,000,3,1,2,294,98
329,321,1023,10,11,0,2,--,--,000,11,1,10,1078,98
401,321,1023,1,11,0,6,------,------,000,2,1,1,196,98
393,321,1023,2,11,0,6,------,------,000,2,1,1,196,98
385,321,1023,3,11,0,5,-----,-----,000,2,1,1,196,98
377,321,1023,4,11,0,5,-----,-----,000,2,1,1,196,98
369,322,1023,5,11,0,4,----,----,000,2,1,1,196,98
361,322,1023,6,11,0,4,----,----,000,2,1,1,196,98
354,322,1023,7,11,0,3,---,---,000,1,1,0,98,98
346,322,1023,8,11,0,3,---,---,000,1,1,0,98,98
338,322,1023,9,11,0,2,--,--,000,1,1,0,98,98
