epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
158,150,18,8,9,0,2,--,--,000,2,2,0,2956,2956
182,150,7,5,9,0,4,----,----,000,2,2,0,2956,2956
182,150,8,5,9,0,4,----,----,000,2,2,0,2956,2956
206,150,3,2,9,0,5,-----,-----,000,2,2,0,2956,2956
166,150,13,7,9,0,3,---,---,000,2,2,0,2956,2956
166,150,10,7,9,0,3,---,---,000,2,2,0,2956,2956
198,150,5,3,9,0,4,----,----,000,2,2,0,2956,2956
166,150,11,7,9,0,3,---,---,000,2,2,0,2956,2956
166,150,12,7,9,0,3,---,---,000,2,2,0,2956,2956
160,152,1023,8,9,0,2,--,--,000,8,1,7,4720,590
176,152,1023,6,9,0,3,---,---,000,9,1,8,5310,590
144,152,1023,10,9,0,3,---,---,000,6,1,5,3540,590
160,152,18,8,9,0,2,--,--,000,1,1,0,1478,1478
184,152,7,5,9,0,4,----,----,000,1,1,0,1478,1478
184,152,8,5,9,0,4,----,----,000,1,1,0,1478,1478
208,152,3,2,9,0,5,-----,-----,000,1,1,0,1478,1478
168,152,13,7,9,0,3,---,---,000,1,1,0,1478,1478
200,152,5,3,9,0,4,----,----,000,1,1,0,1478,1478
168,152,10,7,9,0,3,---,---,000,1,1,0,1478,1478
168,152,11,7,9,0,3,---,---,000,1,1,0,1478,1478
168,152,12,7,9,0,3,---,---,000,1,1,0,1478,1478
162,154,18,8,9,0,2,--,--,000,1,1,0,1478,1478
186,154,7,5,9,0,4,----,----,000,1,1,0,1478,1478
186,154,8,5,9,0,4,----,----,000,1,1,0,1478,1478
210,154,3,2,9,0,5,-----,-----,000,1,1,0,1478,1478
170,154,13,7,9,0,3,---,---,000,1,1,0,1478,1478
170,154,10,7,9,0,3,---,---,000,1,1,0,1478,1478
202,154,5,3,9,0,4,----,----,000,1,1,0,1478,1478
170,154,11,7,9,0,3,---,---,000,1,1,0,1478,1478
170,154,12,7,9,0,3,---,---,000,1,1,0,1478,1478
168,152,1023,7,9,0,3,---,---,000,7,2,5,4130,1180
164,156,1023,8,9,0,2,--,--,000,2,1,1,1180,590
148,156,1023,10,9,0,3,---,---,000,3,1,2,1770,590
180,156,1023,6,9,0,3,---,---,000,2,1,1,1180,590
