epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
165,189,1023,7,4,0,3,---,---,000,1,1,0,590,590
173,189,1023,6,4,0,3,---,---,000,2,1,1,1180,590
165,189,1023,7,4,0,3,---,---,000,2,1,1,1180,590
173,189,1023,6,4,0,3,---,---,000,3,1,2,1770,590
141,189,1023,10,4,0,4,----,----,000,3,1,2,1770,590
133,189,1023,11,4,0,5,-----,-----,000,3,1,2,1770,590
141,189,1023,10,4,0,4,----,----,000,4,1,3,2360,590
133,189,1023,11,4,0,5,-----,-----,000,7,3,4,4130,1770
165,189,6,7,4,0,3,---,---,000,2,2,0,2956,2956
214,189,1,1,4,0,3,---,---,000,2,2,0,2956,2956
214,189,2,1,4,0,3,---,---,000,2,2,0,2956,2956
149,189,1023,9,4,0,5,-----,-----,000,4,2,2,2360,1180
167,191,1023,7,4,0,3,---,---,000,1,1,0,590,590
175,191,1023,6,4,0,3,---,---,000,1,1,0,590,590
143,191,1023,10,4,0,4,----,----,000,2,1,1,1180,590
135,191,1023,11,4,0,5,-----,-----,000,2,1,1,1180,590
151,191,1023,9,4,0,5,-----,-----,000,1,1,0,590,590
150,190,9,9,4,0,5,-----,-----,000,2,2,0,2956,2956
206,190,3,2,4,0,2,--,--,000,2,2,0,2956,2956
158,190,7,8,4,0,4,----,----,000,2,2,0,2956,2956
167,191,6,7,4,0,3,---,---,000,1,1,0,1478,1478
216,191,1,1,4,0,3,---,---,000,1,1,0,1478,1478
135,191,1023,11,4,0,5,-----,-----,000,4,1,3,2360,590
216,191,2,1,4,0,3,---,---,000,1,1,0,1478,1478
169,193,1023,7,4,0,3,---,---,000,1,1,0,590,590
177,193,1023,6,4,0,3,---,---,000,1,1,0,590,590
145,193,1023,10,4,0,4,----,----,000,2,1,1,1180,590
152,192,9,9,4,0,5,-----,-----,000,1,1,0,1478,1478
208,192,3,2,4,0,2,--,--,000,1,1,0,1478,1478
160,192,7,8,4,0,4,----,----,000,1,1,0,1478,1478
169,193,6,7,4,0,3,---,---,000,1,1,0,1478,1478
217,193,1,1,4,0,3,---,---,000,1,1,0,1478,1478
217,193,2,1,4,0,3,---,---,000,1,1,0,1478,1478
153,193,1023,9,4,0,5,-----,-----,000,1,1,0,590,590
171,195,1023,7,4,0,3,---,---,000,1,1,0,590,590
147,195,1023,10,4,0,4,----,----,000,2,1,1,1180,590
179,195,1023,6,4,0,3,---,---,000,2,1,1,1180,590
153,194,9,9,4,0,5,-----,-----,000,1,1,0,1478,1478
210,194,3,2,4,0,2,--,--,000,1,1,0,1478,1478
162,194,7,8,4,0,4,----,----,000,1,1,0,1478,1478
171,195,6,7,4,0,3,---,---,000,1,1,0,1478,1478
219,195,1,1,4,0,3,---,---,000,1,1,0,1478,1478
219,195,2,1,4,0,3,---,---,000,1,1,0,1478,1478
155,195,1023,9,4,0,5,-----,-----,000,1,1,0,590,590
172,197,1023,7,4,0,3,---,---,000,2,1,1,1180,590
148,197,1023,10,4,0,4,----,----,000,4,1,3,2360,590
180,197,1023,6,4,0,3,---,---,000,2,1,1,1180,590
155,195,9,9,4,0,5,-----,-----,000,1,1,0,1478,1478
212,196,3,2,4,0,2,--,--,000,1,1,0,1478,1478
164,196,7,8,4,0,4,----,----,000,1,1,0,1478,1478
221,196,1,1,4,0,3,---,---,000,1,1,0,1478,1478
172,196,6,7,4,0,3,---,---,000,1,1,0,1478,1478
221,197,2,1,4,0,3,---,---,000,1,1,0,1478,1478
157,197,9,9,4,0,5,-----,-----,000,1,1,0,1478,1478
213,197,3,2,4,0,2,--,--,000,1,1,0,1478,1478
165,197,7,8,4,0,4,----,----,000,1,1,0,1478,1478
223,198,1,1,4,0,3,---,---,000,1,1,0,1478,1478
174,198,6,7,4,0,3,---,---,000,1,1,0,1478,1478
223,198,2,1,4,0,3,---,---,000,1,1,0,1478,1478
159,199,9,9,4,0,5,-----,-----,000,1,1,0,1478,1478
215,199,3,2,4,0,2,--,--,000,1,1,0,1478,1478
167,199,7,8,4,0,4,----,----,000,1,1,0,1478,1478
176,200,6,7,4,0,3,---,---,000,1,1,0,1478,1478
225,200,1,1,4,0,3,---,---,000,1,1,0,1478,1478
225,200,2,1,4,0,3,---,---,000,1,1,0,1478,1478
160,201,9,9,4,0,5,-----,-----,000,1,1,0,1478,1478
217,201,3,2,4,0,2,--,--,000,1,1,0,1478,1478
169,201,7,8,4,0,4,----,----,000,1,1,0,1478,1478
156,197,1023,9,4,0,5,-----,-----,000,1,1,0,590,590
399,375,1023,1,4,0,3,---,---,000,3,1,2,294,98
392,375,1023,2,4,0,2,--,--,000,1,1,0,98,98
384,376,1023,3,4,0,3,---,---,000,3,1,2,294,98
401,376,1023,1,4,0,3,---,---,000,1,1,0,98,98
393,376,1023,2,4,0,2,--,--,000,1,1,0,98,98
384,376,1023,3,4,0,3,---,---,000,11,1,10,1078,98
368,376,1023,5,4,0,2,--,--,000,2,1,1,196,98
360,376,1023,6,4,0,3,---,---,000,2,1,1,196,98
352,376,1023,7,4,0,3,---,---,000,2,1,1,196,98
344,377,1023,8,4,0,4,----,----,000,2,1,1,196,98
336,377,1023,9,4,0,5,-----,-----,000,2,1,1,196,98
329,377,1023,10,4,0,4,----,----,000,1,1,0,98,98
321,377,1023,11,4,0,5,-----,-----,000,1,1,0,98,98
369,377,1023,5,4,0,2,--,--,000,4,1,3,392,98
361,377,1023,6,4,0,3,---,---,000,5,1,4,490,98
354,378,1023,7,4,0,3,---,---,000,4,1,3,392,98
346,378,1023,8,4,0,4,----,----,000,5,1,4,490,98
339,379,1023,9,4,0,5,-----,-----,000,4,1,3,392,98
331,379,1023,10,4,0,4,----,----,000,6,1,5,588,98
