epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
200,193,1023,4,5,0,2,--,--,000,6,2,4,3540,1180
176,193,1023,7,5,0,2,--,--,000,8,1,7,4720,590
201,193,1023,4,5,0,2,-c,--,000,1,1,0,590,590
216,193,1023,2,5,0,3,--c,---,000,6,1,5,3540,590
177,194,1023,7,5,0,2,-c,--,000,4,1,3,2360,590
153,194,1023,10,5,0,3,--c,---,000,1,1,0,590,590
217,194,1023,2,5,0,3,--c,---,000,2,1,1,1180,590
184,194,1023,6,5,0,2,-c,--,000,9,1,8,5310,590
225,194,1023,1,5,0,4,---c,----,000,6,1,5,3540,590
218,194,1023,2,5,0,3,--c,---,000,2,1,1,1180,590
168,194,1023,8,5,0,3,--c,---,000,6,1,5,3540,590
160,194,1023,9,5,0,4,---c,----,000,12,1,11,7080,590
200,192,54,4,5,0,2,--,--,000,2,2,0,2956,2956
152,193,141,10,5,0,3,---,---,000,2,2,0,2956,2956
200,192,55,4,5,0,2,--,--,000,2,2,0,2956,2956
176,192,92,7,5,0,2,c-,--,000,1,1,0,1478,1478
200,192,56,4,5,0,2,--,--,000,2,2,0,2956,2956
176,192,93,7,5,0,2,c-,--,000,1,1,0,1478,1478
152,193,142,10,5,0,3,---,---,000,2,2,0,2956,2956
200,192,57,4,5,0,2,--,--,000,2,2,0,2956,2956
184,193,77,6,5,0,2,-c,--,000,2,2,0,2956,2956
184,192,78,6,5,0,2,--,--,000,1,1,0,1478,1478
184,192,79,6,5,0,2,--,--,000,1,1,0,1478,1478
200,192,58,4,5,0,2,--,--,000,1,1,0,1478,1478
200,192,59,4,5,0,2,--,--,000,1,1,0,1478,1478
176,193,94,7,5,0,2,--,--,000,2,2,0,2956,2956
160,194,131,9,5,0,4,---c,----,000,1,1,0,1478,1478
208,192,40,3,5,0,3,---,---,000,1,1,0,1478,1478
200,193,60,4,5,0,2,--,--,000,2,2,0,2956,2956
168,194,110,8,5,0,3,--c,---,000,2,2,0,2956,2956
176,192,95,7,5,0,2,--,--,000,1,1,0,1478,1478
152,192,143,10,5,0,3,---,---,000,1,1,0,1478,1478
200,192,61,4,5,0,2,--,--,000,1,1,0,1478,1478
168,194,111,8,5,0,3,--c,---,000,2,2,0,2956,2956
168,193,112,8,5,0,3,---,---,000,1,1,0,1478,1478
184,194,80,6,5,0,2,-c,--,000,1,1,0,1478,1478
168,194,113,8,5,0,3,--c,---,000,2,2,0,2956,2956
184,194,81,6,5,0,2,-c,--,000,1,1,0,1478,1478
200,193,62,4,5,0,2,--,--,000,2,2,0,2956,2956
168,193,114,8,5,0,3,---,---,000,1,1,0,1478,1478
160,194,132,9,5,0,4,---c,----,000,1,1,0,1478,1478
168,194,115,8,5,0,3,--c,---,000,2,2,0,2956,2956
168,193,116,8,5,0,3,--c,---,000,1,1,0,1478,1478
160,194,133,9,5,0,4,---c,----,000,1,1,0,1478,1478
168,194,117,8,5,0,3,--c,---,000,1,1,0,1478,1478
216,192,22,2,5,0,3,---,---,000,1,1,0,1478,1478
208,194,41,3,5,0,3,--c,---,000,1,1,0,1478,1478
168,194,118,8,5,0,3,--c,---,000,1,1,0,1478,1478
160,194,134,9,5,0,4,---c,----,000,1,1,0,1478,1478
208,194,42,3,5,0,3,--c,---,000,1,1,0,1478,1478
208,194,45,3,5,0,3,--c,---,000,1,1,0,1478,1478
152,192,144,10,5,0,3,---,---,000,1,1,0,1478,1478
216,193,23,2,5,0,3,--c,---,000,2,2,0,2956,2956
160,194,139,9,5,0,4,c--c,----,000,1,1,0,1478,1478
144,194,157,11,5,0,4,---c,----,000,2,2,0,2956,2956
152,193,145,10,5,0,3,--c,---,000,2,2,0,2956,2956
152,193,146,10,5,0,3,--c,---,000,2,2,0,2956,2956
152,193,147,10,5,0,3,--c,---,000,2,2,0,2956,2956
216,193,24,2,5,0,3,---,---,000,1,1,0,1478,1478
144,194,158,11,5,0,4,---c,----,000,2,2,0,2956,2956
152,192,148,10,5,0,3,---,---,000,1,1,0,1478,1478
144,194,159,11,5,0,4,---c,----,000,2,2,0,2956,2956
216,193,27,2,5,0,3,---,---,000,1,1,0,1478,1478
216,193,28,2,5,0,3,---,---,000,1,1,0,1478,1478
216,193,29,2,5,0,3,---,---,000,1,1,0,1478,1478
144,194,160,11,5,0,4,---c,----,000,2,2,0,2956,2956
152,193,149,10,5,0,3,---,---,000,1,1,0,1478,1478
144,194,161,11,5,0,4,---c,----,000,2,2,0,2956,2956
144,194,162,11,5,0,4,--cc,----,000,2,2,0,2956,2956
144,194,163,11,5,0,4,---c,----,000,2,2,0,2956,2956
186,194,1023,6,5,0,2,--,--,000,2,1,1,1180,590
224,193,1,1,5,0,4,---c,----,000,2,2,0,2956,2956
186,194,77,6,5,0,2,--,--,000,1,1,0,1478,1478
224,193,2,1,5,0,4,---c,----,000,2,2,0,2956,2956
203,196,1023,4,5,0,2,-c,--,000,6,1,5,3540,590
224,193,3,1,5,0,4,---c,----,000,2,2,0,2956,2956
224,193,4,1,5,0,4,---c,----,000,2,2,0,2956,2956
224,193,5,1,5,0,4,---c,----,000,2,2,0,2956,2956
224,194,6,1,5,0,4,---c,----,000,2,2,0,2956,2956
186,194,78,6,5,0,2,--,--,000,1,1,0,1478,1478
186,194,79,6,5,0,2,--,--,000,1,1,0,1478,1478
