epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
157,173,15,8,6,0,2,--,--,000,1,1,0,1478,1478
157,173,16,8,6,0,2,--,--,000,1,1,0,1478,1478
165,174,13,7,6,0,3,---,---,000,1,1,0,1478,1478
165,174,14,7,6,0,3,---,---,000,1,1,0,1478,1478
190,174,1023,4,6,0,3,---,---,000,1,1,0,590,590
166,174,1023,7,6,0,3,---,---,000,1,1,0,590,590
214,174,1023,1,6,0,3,---,---,000,9,1,8,5310,590
214,173,1,1,6,0,3,---,---,000,2,2,0,2956,2956
158,174,15,8,6,0,2,--,--,000,1,1,0,1478,1478
158,174,16,8,6,0,2,--,--,000,1,1,0,1478,1478
206,174,5,2,6,0,3,---,---,000,2,2,0,2956,2956
166,174,13,7,6,0,3,---,---,000,1,1,0,1478,1478
166,174,14,7,6,0,3,---,---,000,1,1,0,1478,1478
134,174,1023,11,6,0,4,----,----,000,3,1,2,1770,590
184,176,1023,5,6,0,2,--,--,000,1,1,0,590,590
136,176,1023,11,6,0,4,----,----,000,2,1,1,1180,590
192,176,1023,4,6,0,3,---,---,000,1,1,0,590,590
168,176,1023,7,6,0,3,---,---,000,1,1,0,590,590
198,174,6,3,6,0,2,--,--,000,2,2,0,2956,2956
198,174,7,3,6,0,2,--,--,000,2,2,0,2956,2956
198,174,8,3,6,0,2,--,--,000,2,2,0,2956,2956
216,176,1023,1,6,0,3,---,---,000,3,1,2,1770,590
168,176,1023,7,6,0,3,---,---,000,3,1,2,1770,590
136,176,1023,11,6,0,4,----,----,000,5,2,3,2950,1180
216,176,1023,1,6,0,3,---,---,000,4,1,3,2360,590
144,176,1023,10,6,0,4,----,----,000,6,1,5,3540,590
142,174,17,10,6,0,4,----,----,000,2,2,0,2956,2956
216,175,1,1,6,0,3,---,---,000,1,1,0,1478,1478
159,175,15,8,6,0,2,--,--,000,1,1,0,1478,1478
159,175,16,8,6,0,2,--,--,000,1,1,0,1478,1478
208,176,5,2,6,0,3,---,---,000,1,1,0,1478,1478
167,176,13,7,6,0,3,---,---,000,1,1,0,1478,1478
167,176,14,7,6,0,3,---,---,000,1,1,0,1478,1478
216,176,1023,1,6,0,3,---,---,000,8,1,7,4720,590
218,177,1023,1,6,0,3,---,---,000,1,1,0,590,590
185,177,1023,5,6,0,2,--,--,000,1,1,0,590,590
169,178,1023,7,6,0,3,---,---,000,2,1,1,1180,590
194,178,1023,4,6,0,3,---,---,000,1,1,0,590,590
200,176,6,3,6,0,2,--,--,000,1,1,0,1478,1478
169,178,1023,7,6,0,3,---,---,000,4,1,3,2360,590
200,176,7,3,6,0,2,--,--,000,1,1,0,1478,1478
145,178,1023,10,6,0,4,----,----,000,3,1,2,1770,590
200,176,8,3,6,0,2,--,--,000,1,1,0,1478,1478
137,178,1023,11,6,0,4,----,----,000,5,1,4,2950,590
218,178,1023,1,6,0,3,---,---,000,2,1,1,1180,590
144,176,17,10,6,0,4,----,----,000,1,1,0,1478,1478
217,177,1,1,6,0,3,---,---,000,1,1,0,1478,1478
161,177,15,8,6,0,2,--,--,000,1,1,0,1478,1478
161,177,16,8,6,0,2,--,--,000,1,1,0,1478,1478
210,177,5,2,6,0,3,---,---,000,1,1,0,1478,1478
169,177,13,7,6,0,3,---,---,000,1,1,0,1478,1478
169,177,14,7,6,0,3,---,---,000,1,1,0,1478,1478
138,178,1023,11,6,0,4,----,----,000,1,1,0,590,590
202,178,6,3,6,0,2,--,--,000,1,1,0,1478,1478
202,178,7,3,6,0,2,--,--,000,1,1,0,1478,1478
187,179,1023,5,6,0,2,--,--,000,1,1,0,590,590
